customer_id,region,segment,signup_date
C05080,Brooklyn,Consumer,2024-06-03
C05081,Staten Island,Consumer,2024-11-30
C05082,Manhattan,SMB,2021-08-15
C05083,Bronx,Consumer,2021-04-10
C05084,Staten Island,Consumer,2021-01-17
C05085,Queens,Consumer,2020-08-09
C05086,NJ / Metro,Consumer,2024-02-11
C05087,NJ / Metro,Consumer,2024-07-31
C05088,Queens,Consumer,2022-10-07
C05089,Queens,Consumer,2022-03-01
C05090,Queens,Consumer,2024-11-10
C05091,Bronx,SMB,2024-01-15
C05092,Queens,Consumer,2021-11-19
C05093,Manhattan,Consumer,2020-11-12
C05094,Bronx,SMB,2021-12-21
C05095,Brooklyn,Consumer,2023-06-17
C05096,Staten Island,Consumer,2021-12-21
C05097,Queens,Consumer,2022-02-26
C05098,NJ / Metro,Consumer,2021-07-20
C05099,Brooklyn,Consumer,2021-11-28
C05100,Staten Island,Consumer,2023-10-26
C05101,Queens,Consumer,2021-09-19
C05102,Bronx,Consumer,2024-12-28
C05103,Staten Island,SMB,2022-11-06
C05104,Queens,Consumer,2021-10-20
C05105,NJ / Metro,Consumer,2023-10-28
C05106,Brooklyn,Consumer,2023-04-02
C05107,Bronx,Consumer,2021-01-17
C05108,NJ / Metro,Consumer,2024-12-29
C05109,NJ / Metro,Consumer,2023-12-18
C05110,Staten Island,Consumer,2020-09-05
C05111,Staten Island,Consumer,2020-11-10
C05112,Staten Island,Consumer,2021-05-14
C05113,Staten Island,Consumer,2022-05-14
C05114,NJ / Metro,Consumer,2020-10-11
C05115,Staten Island,Consumer,2024-09-16
C05116,Brooklyn,Consumer,2023-09-13
C05117,Queens,Consumer,2023-06-27
C05118,Queens,Consumer,2024-09-22
C05119,Staten Island,Consumer,2021-11-06
C05120,Bronx,Consumer,2020-06-02
C05121,Queens,Consumer,2020-01-19
C05122,Staten Island,SMB,2021-01-08
C05123,Manhattan,Consumer,2021-12-28
C05124,Brooklyn,SMB,2022-10-10
C05125,Manhattan,Consumer,2021-06-21
C05126,Brooklyn,Consumer,2022-02-26
C05127,Brooklyn,SMB,2022-04-07
C05128,Manhattan,Consumer,2021-11-29
C05129,Queens,Consumer,2023-09-19
C05130,Brooklyn,SMB,2024-12-29
C05131,Manhattan,Consumer,2020-09-26
C05132,Brooklyn,Consumer,2022-06-16
C05133,NJ / Metro,Enterprise,2020-09-04
C05134,NJ / Metro,Consumer,2023-06-10
C05135,NJ / Metro,Consumer,2021-02-11
C05136,NJ / Metro,Consumer,2021-11-27
C05137,Bronx,Consumer,2020-11-12
C05138,Manhattan,Enterprise,2023-10-06
C05139,Queens,Consumer,2024-01-01
C05140,Staten Island,Consumer,2021-12-25
C05141,Queens,SMB,2020-04-12
C05142,Bronx,Consumer,2020-01-23
C05143,NJ / Metro,Consumer,2022-11-13
C05144,Queens,Consumer,2020-06-29
C05145,Brooklyn,Consumer,2021-02-17
C05146,Manhattan,SMB,2021-10-26
C05147,NJ / Metro,Consumer,2020-03-26
C05148,Bronx,Consumer,2024-08-13
C05149,Bronx,Consumer,2020-03-01
C05150,Queens,Consumer,2021-09-25
C05151,Manhattan,Consumer,2024-08-12
C05152,Brooklyn,Consumer,2020-07-04
C05153,NJ / Metro,Consumer,2024-05-04
C05154,Queens,Consumer,2022-05-15
C05155,Staten Island,Consumer,2020-09-03
C05156,NJ / Metro,Consumer,2023-11-20
C05157,Bronx,Consumer,2020-12-11
C05158,Bronx,Consumer,2024-05-06
C05159,Staten Island,Consumer,2024-12-13
C05160,NJ / Metro,Consumer,2020-03-28
C05161,Brooklyn,Consumer,2021-02-28
C05162,NJ / Metro,Consumer,2024-10-12
C05163,Staten Island,Consumer,2022-11-26
C05164,Queens,Consumer,2020-01-23
C05165,Queens,Consumer,2020-11-28
C05166,Queens,Consumer,2021-07-25
C05167,Manhattan,Consumer,2022-12-03
C05168,Manhattan,Consumer,2022-11-20
C05169,Staten Island,Consumer,2023-05-11
C05170,Brooklyn,Consumer,2022-08-14
C05171,Brooklyn,Consumer,2020-05-15
C05172,Manhattan,Consumer,2021-12-26
C05173,Staten Island,Consumer,2023-11-12
C05174,NJ / Metro,SMB,2023-04-22
C05175,Brooklyn,Consumer,2021-07-10
C05176,Bronx,Consumer,2023-10-21
C05177,Manhattan,Consumer,2022-03-06
C05178,Queens,Consumer,2021-07-18
C05179,Brooklyn,SMB,2022-01-26
C05180,Staten Island,Consumer,2020-12-25
C05181,Manhattan,Consumer,2023-12-21
C05182,Staten Island,Consumer,2021-07-06
C05183,Bronx,Consumer,2024-11-15
C05184,Brooklyn,Consumer,2023-11-20
C05185,Queens,Consumer,2024-04-20
C05186,Manhattan,Consumer,2020-09-13
C05187,Staten Island,Consumer,2023-07-07
C05188,Queens,Consumer,2023-03-03
C05189,Staten Island,SMB,2022-04-23
C05190,Brooklyn,Consumer,2021-09-21
C05191,NJ / Metro,SMB,2021-11-23
C05192,Manhattan,Consumer,2024-09-08
C05193,NJ / Metro,Consumer,2022-02-25
C05194,Queens,Consumer,2020-12-08
C05195,Bronx,Consumer,2024-07-12
C05196,NJ / Metro,Consumer,2022-06-24
C05197,NJ / Metro,Consumer,2020-10-31
C05198,Brooklyn,Consumer,2022-08-02
C05199,Queens,Consumer,2024-11-09
C05200,Bronx,Consumer,2023-05-05
C05201,Manhattan,Consumer,2020-07-16
C05202,Staten Island,Consumer,2022-07-27
C05203,NJ / Metro,Consumer,2024-03-25
C05204,NJ / Metro,Consumer,2022-08-19
C05205,NJ / Metro,Consumer,2021-08-31
C05206,Staten Island,Consumer,2020-11-05
C05207,Manhattan,SMB,2022-12-19
C05208,NJ / Metro,Consumer,2024-11-27
C05209,Bronx,Consumer,2023-10-11
C05210,Staten Island,Consumer,2021-12-31
C05211,NJ / Metro,Consumer,2021-08-26
C05212,Bronx,Consumer,2020-01-25
C05213,NJ / Metro,Consumer,2021-12-24
C05214,Brooklyn,Consumer,2024-01-24
C05215,Staten Island,Consumer,2024-03-29
C05216,Queens,SMB,2021-10-19
C05217,Manhattan,Consumer,2022-02-03
C05218,Queens,Consumer,2022-06-25
C05219,NJ / Metro,Consumer,2022-02-27
C05220,Bronx,Consumer,2022-05-24
C05221,Staten Island,Consumer,2021-12-09
C05222,Queens,Consumer,2022-06-08
C05223,Brooklyn,Consumer,2024-04-02
C05224,Staten Island,SMB,2022-11-22
C05225,Brooklyn,Consumer,2021-02-10
C05226,NJ / Metro,SMB,2024-07-19
C05227,Staten Island,Consumer,2022-06-18
C05228,Brooklyn,Consumer,2020-01-17
C05229,Manhattan,Consumer,2024-11-01
C05230,Manhattan,Consumer,2024-12-24
C05231,Staten Island,Consumer,2020-12-29
C05232,Staten Island,Consumer,2024-11-17
C05233,Queens,SMB,2021-05-21
C05234,Queens,Consumer,2020-11-12
C05235,Bronx,Consumer,2020-05-21
C05236,Queens,SMB,2024-12-01
C05237,Staten Island,Consumer,2023-10-01
C05238,Brooklyn,SMB,2022-11-16
C05239,Manhattan,Consumer,2021-09-23
C05240,Brooklyn,Consumer,2021-05-21
C05241,NJ / Metro,Consumer,2021-12-04
C05242,Staten Island,Consumer,2021-10-19
C05243,Queens,Consumer,2020-08-27
C05244,NJ / Metro,Consumer,2021-07-18
C05245,Brooklyn,Consumer,2021-02-10
C05246,NJ / Metro,Consumer,2024-08-09
C05247,Bronx,Consumer,2024-05-09
C05248,Brooklyn,Consumer,2024-11-25
C05249,Brooklyn,Consumer,2024-11-09
C05250,Staten Island,Consumer,2022-04-23
C05251,Brooklyn,SMB,2020-05-08
C05252,Bronx,Consumer,2020-08-14
C05253,Queens,Consumer,2020-07-08
C05254,Queens,Consumer,2020-06-10
C05255,Bronx,Consumer,2024-10-09
C05256,NJ / Metro,Consumer,2022-04-07
C05257,Staten Island,Consumer,2021-04-11
C05258,Manhattan,Enterprise,2021-10-14
C05259,Queens,Consumer,2024-11-16
C05260,Brooklyn,Consumer,2024-02-23
C05261,NJ / Metro,Consumer,2020-11-11
C05262,Brooklyn,Consumer,2024-07-29
C05263,Manhattan,Consumer,2021-05-08
C05264,Queens,SMB,2024-12-18
C05265,Staten Island,Consumer,2020-11-04
C05266,Staten Island,Consumer,2020-01-06
C05267,Queens,Consumer,2021-11-13
C05268,Staten Island,Consumer,2020-06-18
C05269,Manhattan,Consumer,2020-08-16
C05270,Staten Island,SMB,2022-04-22
C05271,Bronx,Consumer,2024-12-01
C05272,NJ / Metro,Consumer,2020-06-17
C05273,Staten Island,Consumer,2024-12-31
C05274,Manhattan,Consumer,2021-11-08
C05275,Brooklyn,Consumer,2024-10-19
C05276,Brooklyn,Consumer,2023-11-25
C05277,Brooklyn,Consumer,2020-10-13
C05278,NJ / Metro,Consumer,2021-05-03
C05279,NJ / Metro,Enterprise,2022-12-28
C05280,Staten Island,SMB,2024-02-06
C05281,Queens,Consumer,2024-10-12
C05282,NJ / Metro,Consumer,2021-12-07
C05283,Manhattan,Consumer,2020-03-07
C05284,Staten Island,Consumer,2024-11-14
C05285,Staten Island,SMB,2023-11-10
C05286,NJ / Metro,Consumer,2021-02-15
C05287,Brooklyn,Consumer,2021-12-06
C05288,Brooklyn,Consumer,2023-12-29
C05289,Bronx,Consumer,2020-09-27
C05290,Manhattan,SMB,2023-02-09
C05291,Staten Island,Consumer,2020-10-12
C05292,NJ / Metro,Consumer,2024-09-08
C05293,Brooklyn,Consumer,2022-10-05
C05294,NJ / Metro,Consumer,2020-03-10
C05295,Bronx,SMB,2024-01-05
C05296,Manhattan,Consumer,2022-05-20
C05297,NJ / Metro,Enterprise,2020-01-03
C05298,Manhattan,Consumer,2023-02-18
C05299,Bronx,Consumer,2020-01-25
C05300,Brooklyn,Consumer,2024-12-01
C05301,Brooklyn,Consumer,2020-04-22
C05302,Manhattan,Consumer,2023-11-13
C05303,NJ / Metro,Consumer,2021-12-05
C05304,Brooklyn,Consumer,2023-07-12
C05305,Queens,Consumer,2022-12-24
C05306,NJ / Metro,Consumer,2021-01-27
C05307,Bronx,Consumer,2024-12-09
C05308,Brooklyn,Consumer,2020-12-04
C05309,Manhattan,SMB,2021-08-11
C05310,Brooklyn,Consumer,2022-10-30
C05311,Staten Island,Consumer,2023-02-10
C05312,Manhattan,Consumer,2021-02-03
C05313,Bronx,Consumer,2021-10-13
C05314,Queens,Consumer,2021-02-14
C05315,Brooklyn,Consumer,2024-11-30
C05316,Manhattan,Consumer,2022-02-05
C05317,Staten Island,Consumer,2022-10-19
C05318,Bronx,Enterprise,2021-12-03
C05319,Bronx,Consumer,2021-11-25
C05320,Manhattan,Consumer,2021-12-27
C05321,Bronx,Consumer,2020-04-20
C05322,Queens,Consumer,2020-04-16
C05323,NJ / Metro,Consumer,2022-12-22
C05324,Bronx,Consumer,2024-05-11
C05325,Manhattan,Consumer,2023-06-18
C05326,Queens,SMB,2020-11-07
C05327,Bronx,Consumer,2023-07-29
C05328,Staten Island,SMB,2024-07-10
C05329,Bronx,Consumer,2022-12-22
C05330,NJ / Metro,Consumer,2020-09-17
C05331,Manhattan,Consumer,2022-10-21
C05332,Staten Island,Consumer,2024-11-03
C05333,Bronx,SMB,2024-01-19
C05334,Queens,Consumer,2022-07-31
C05335,Brooklyn,SMB,2021-05-22
C05336,Bronx,Consumer,2021-07-30
C05337,Queens,Consumer,2021-03-26
C05338,NJ / Metro,Consumer,2021-08-31
C05339,Queens,Consumer,2020-12-25
C05340,Manhattan,Consumer,2024-12-22
C05341,Bronx,Consumer,2022-12-28
C05342,Bronx,SMB,2020-05-07
C05343,NJ / Metro,Consumer,2020-03-04
C05344,Queens,Consumer,2022-04-01
C05345,Brooklyn,Consumer,2024-11-30
C05346,Bronx,Consumer,2024-10-06
C05347,Brooklyn,Consumer,2022-12-22
C05348,NJ / Metro,Consumer,2023-04-05
C05349,Brooklyn,Consumer,2022-12-22
C05350,Queens,SMB,2023-12-03
C05351,Brooklyn,Consumer,2023-06-02
C05352,Queens,Consumer,2022-11-14
C05353,Staten Island,Consumer,2022-07-25
C05354,Queens,Consumer,2024-08-05
C05355,Queens,Consumer,2022-10-20
C05356,Queens,Consumer,2020-09-07
C05357,Brooklyn,Consumer,2021-09-29
C05358,NJ / Metro,Consumer,2023-09-04
C05359,Queens,Consumer,2023-02-06
C05360,Brooklyn,Consumer,2021-07-24
C05361,Queens,Enterprise,2021-10-15
C05362,Staten Island,Consumer,2024-05-09
C05363,NJ / Metro,Consumer,2022-06-10
C05364,Queens,Consumer,2022-02-24
C05365,Queens,Consumer,2020-03-19
C05366,Staten Island,Consumer,2020-10-12
C05367,Staten Island,Consumer,2023-03-05
C05368,Queens,Consumer,2021-11-18
C05369,Queens,Consumer,2020-07-07
C05370,Staten Island,Consumer,2024-04-30
C05371,Queens,Consumer,2022-04-24
C05372,Staten Island,Consumer,2024-01-28
C05373,Staten Island,Consumer,2021-05-13
C05374,Bronx,Consumer,2021-03-21
C05375,Bronx,Consumer,2022-04-21
C05376,NJ / Metro,SMB,2020-11-09
C05377,Manhattan,Consumer,2024-05-26
C05378,Queens,Consumer,2022-05-01
C05379,Queens,Consumer,2021-01-30
C05380,Bronx,SMB,2020-08-26
C05381,Queens,Consumer,2024-11-17
C05382,Queens,Consumer,2020-12-19
C05383,Queens,Consumer,2024-03-10
C05384,Manhattan,Consumer,2022-12-18
C05385,NJ / Metro,Consumer,2023-11-12
C05386,Brooklyn,Consumer,2021-03-27
C05387,Queens,Consumer,2021-08-14
C05388,Bronx,Consumer,2021-10-17
C05389,Brooklyn,Consumer,2021-07-11
C05390,Queens,Consumer,2022-03-01
C05391,NJ / Metro,Consumer,2021-08-15
C05392,Manhattan,SMB,2022-06-05
C05393,Queens,Consumer,2021-09-26
C05394,NJ / Metro,Consumer,2021-08-04
C05395,Staten Island,Consumer,2021-10-17
C05396,Manhattan,Consumer,2021-01-04
C05397,Staten Island,Consumer,2024-11-19
C05398,Staten Island,SMB,2020-11-08
C05399,NJ / Metro,Consumer,2021-07-27
C05400,Brooklyn,Consumer,2024-11-14
C05401,Queens,Consumer,2020-08-29
C05402,Manhattan,Consumer,2020-05-27
C05403,NJ / Metro,Consumer,2020-03-19
C05404,Bronx,Consumer,2022-10-21
C05405,Bronx,Consumer,2020-11-18
C05406,Staten Island,Consumer,2020-05-08
C05407,Staten Island,Consumer,2023-10-16
C05408,Manhattan,Consumer,2022-09-24
C05409,Brooklyn,Consumer,2020-01-28
C05410,Manhattan,Consumer,2024-09-07
C05411,NJ / Metro,Consumer,2022-11-25
C05412,Staten Island,Consumer,2021-01-17
C05413,Bronx,Consumer,2020-06-26
C05414,Brooklyn,SMB,2022-07-15
C05415,Manhattan,Consumer,2020-03-27
C05416,NJ / Metro,Consumer,2020-11-01
C05417,Queens,Consumer,2021-07-02
C05418,Queens,Consumer,2024-08-26
C05419,Manhattan,Consumer,2024-01-23
C05420,Bronx,Consumer,2020-05-18
C05421,Manhattan,Consumer,2022-02-22
C05422,Manhattan,Consumer,2024-11-04
C05423,NJ / Metro,Consumer,2024-11-09
C05424,Queens,Consumer,2024-11-09
C05425,Bronx,Consumer,2021-12-25
C05426,Manhattan,Consumer,2022-07-25
C05427,Brooklyn,SMB,2023-04-09
C05428,Queens,Consumer,2022-05-30
C05429,Staten Island,Consumer,2020-12-10
C05430,Bronx,Consumer,2021-12-05
C05431,Brooklyn,Consumer,2023-02-03
C05432,Queens,Consumer,2020-05-27
C05433,Staten Island,Consumer,2021-12-25
C05434,Bronx,SMB,2022-08-25
C05435,NJ / Metro,SMB,2024-02-27
C05436,Queens,Consumer,2024-02-17
C05437,Bronx,Consumer,2023-11-06
C05438,Brooklyn,Enterprise,2024-12-22
C05439,NJ / Metro,Consumer,2021-11-07
C05440,Staten Island,Consumer,2021-01-29
C05441,Queens,SMB,2022-10-28
C05442,Manhattan,Consumer,2020-07-11
C05443,Brooklyn,Consumer,2024-10-06
C05444,Manhattan,Consumer,2024-11-07
C05445,Brooklyn,Consumer,2021-08-26
C05446,Manhattan,Consumer,2022-11-15
C05447,Staten Island,Consumer,2022-04-09
C05448,Staten Island,Enterprise,2024-06-12
C05449,Bronx,Consumer,2023-12-23
C05450,Brooklyn,Consumer,2020-12-16
C05451,Staten Island,Enterprise,2020-12-22
C05452,Bronx,SMB,2024-08-30
C05453,Bronx,Consumer,2021-04-13
C05454,Brooklyn,SMB,2021-01-11
C05455,Brooklyn,Consumer,2024-12-21
C05456,Staten Island,Consumer,2023-10-11
C05457,Brooklyn,Consumer,2020-03-26
C05458,Staten Island,Consumer,2021-02-21
C05459,Manhattan,Consumer,2021-08-21
C05460,Queens,Consumer,2024-10-11
C05461,NJ / Metro,Consumer,2020-11-01
C05462,Queens,Consumer,2023-03-04
C05463,Manhattan,Consumer,2022-10-23
C05464,NJ / Metro,Consumer,2024-12-05
C05465,Queens,Consumer,2021-09-09
C05466,NJ / Metro,Consumer,2022-07-07
C05467,Brooklyn,Consumer,2020-05-03
C05468,Brooklyn,Consumer,2022-09-25
C05469,Queens,Consumer,2020-02-22
C05470,Manhattan,Consumer,2023-04-13
C05471,NJ / Metro,Consumer,2020-12-25
C05472,Bronx,SMB,2021-06-26
C05473,NJ / Metro,Consumer,2021-04-23
C05474,Queens,Consumer,2023-12-05
C05475,Bronx,SMB,2020-10-12
C05476,Manhattan,Consumer,2021-06-05
C05477,Staten Island,Consumer,2024-04-10
C05478,NJ / Metro,Consumer,2020-05-19
C05479,Manhattan,SMB,2023-11-01
C05480,Queens,Consumer,2020-12-03
C05481,Queens,Consumer,2024-11-09
C05482,NJ / Metro,Consumer,2021-10-17
C05483,Bronx,SMB,2023-09-01
C05484,Manhattan,Consumer,2023-08-28
C05485,Staten Island,SMB,2024-09-06
C05486,Staten Island,Consumer,2021-01-25
C05487,Bronx,Consumer,2020-12-18
C05488,Staten Island,Consumer,2020-01-24
C05489,Bronx,SMB,2024-06-17
C05490,Manhattan,Consumer,2024-03-25
C05491,NJ / Metro,SMB,2022-07-28
C05492,Queens,Consumer,2021-06-27
C05493,Bronx,Consumer,2022-06-23
C05494,Bronx,Consumer,2022-03-16
C05495,NJ / Metro,Consumer,2024-05-31
C05496,Manhattan,Enterprise,2024-05-06
C05497,Manhattan,Consumer,2023-08-24
C05498,Manhattan,Consumer,2021-08-27
C05499,Bronx,SMB,2022-03-19
C05500,Staten Island,SMB,2024-12-16
C05501,Queens,Consumer,2022-11-20
C05502,Brooklyn,Consumer,2022-11-25
C05503,Bronx,Consumer,2022-02-10
C05504,NJ / Metro,Consumer,2021-05-28
C05505,Brooklyn,Consumer,2020-06-09
C05506,Queens,Consumer,2020-12-09
C05507,NJ / Metro,Consumer,2024-08-18
C05508,Queens,Consumer,2022-07-21
C05509,NJ / Metro,Consumer,2021-06-24
C05510,Manhattan,Consumer,2021-01-30
C05511,NJ / Metro,Consumer,2021-07-31
C05512,Staten Island,Consumer,2023-09-21
C05513,Staten Island,Consumer,2021-03-16
C05514,Brooklyn,Consumer,2024-12-28
C05515,Brooklyn,Consumer,2023-01-02
C05516,NJ / Metro,SMB,2021-06-03
C05517,Queens,Consumer,2022-04-03
C05518,NJ / Metro,Consumer,2024-02-13
C05519,Staten Island,Consumer,2022-06-25
C05520,Bronx,SMB,2020-06-08
C05521,Bronx,SMB,2024-12-06
C05522,NJ / Metro,Consumer,2021-04-18
C05523,Bronx,Consumer,2024-11-04
C05524,Manhattan,Consumer,2021-06-12
C05525,Brooklyn,Consumer,2021-07-21
C05526,NJ / Metro,Consumer,2020-11-27
C05527,NJ / Metro,SMB,2023-12-30
C05528,Manhattan,Consumer,2024-04-01
C05529,Staten Island,Consumer,2023-01-17
C05530,Staten Island,Consumer,2024-03-09
C05531,Bronx,Consumer,2021-12-27
C05532,Brooklyn,Consumer,2021-04-23
C05533,Bronx,Consumer,2020-12-24
C05534,Staten Island,Consumer,2020-11-01
C05535,Brooklyn,SMB,2020-05-19
C05536,Manhattan,SMB,2024-12-21
C05537,Bronx,Consumer,2024-02-10
C05538,Manhattan,SMB,2021-01-21
C05539,NJ / Metro,Consumer,2023-12-20
C05540,Brooklyn,Consumer,2023-10-04
C05541,Brooklyn,Consumer,2024-04-20
C05542,Brooklyn,Consumer,2021-12-04
C05543,Manhattan,Consumer,2024-06-16
C05544,NJ / Metro,Consumer,2021-11-30
C05545,Queens,Consumer,2020-10-12
C05546,Brooklyn,Consumer,2023-09-09
C05547,Bronx,Consumer,2024-12-18
C05548,Brooklyn,Consumer,2020-09-16
C05549,Brooklyn,Consumer,2022-07-17
C05550,Staten Island,Consumer,2021-11-28
C05551,NJ / Metro,Consumer,2023-05-21
C05552,NJ / Metro,Enterprise,2023-07-17
C05553,Manhattan,Consumer,2024-06-03
C05554,NJ / Metro,Consumer,2021-07-15
C05555,NJ / Metro,Consumer,2022-11-04
C05556,Bronx,Consumer,2021-07-12
C05557,Manhattan,Consumer,2024-07-05
C05558,Queens,Consumer,2023-12-04
C05559,Manhattan,Consumer,2023-09-08
C05560,Bronx,Consumer,2023-10-29
C05561,Brooklyn,Consumer,2024-01-05
C05562,Manhattan,Consumer,2022-11-21
C05563,Staten Island,Consumer,2024-11-22
C05564,Brooklyn,Consumer,2024-12-01
C05565,Manhattan,SMB,2021-11-17
C05566,Manhattan,Consumer,2021-10-01
C05567,Queens,Consumer,2022-01-22
C05568,Staten Island,Consumer,2020-01-04
C05569,Queens,Consumer,2024-08-03
C05570,Queens,Consumer,2022-12-03
C05571,Manhattan,Consumer,2023-07-29
C05572,NJ / Metro,Consumer,2021-04-09
C05573,Brooklyn,SMB,2020-09-20
C05574,Brooklyn,Enterprise,2023-01-29
C05575,Manhattan,Consumer,2022-08-15
C05576,Manhattan,Consumer,2024-12-29
C05577,Queens,SMB,2020-04-26
C05578,Staten Island,Consumer,2020-09-26
C05579,Manhattan,Consumer,2024-07-27
C05580,Brooklyn,Consumer,2021-12-19
C05581,Brooklyn,Consumer,2024-02-20
C05582,Bronx,Consumer,2021-12-21
C05583,NJ / Metro,Consumer,2021-08-01
C05584,NJ / Metro,Consumer,2020-03-18
C05585,Manhattan,Consumer,2024-01-26
C05586,Queens,Consumer,2022-02-17
C05587,Manhattan,Consumer,2021-11-10
C05588,Brooklyn,Consumer,2022-10-30
C05589,Staten Island,Consumer,2021-03-30
C05590,Queens,Consumer,2023-07-22
C05591,Staten Island,Consumer,2023-06-15
C05592,Staten Island,Consumer,2024-06-06
C05593,NJ / Metro,Enterprise,2020-06-18
C05594,Brooklyn,Consumer,2020-06-06
C05595,NJ / Metro,Consumer,2021-11-05
C05596,Manhattan,Consumer,2021-08-15
C05597,Staten Island,Consumer,2020-12-14
C05598,Bronx,Consumer,2023-10-17
C05599,Manhattan,Enterprise,2023-07-01
C05600,Manhattan,Consumer,2022-07-04
C05601,Staten Island,Consumer,2024-06-18
C05602,Bronx,Consumer,2021-05-08
C05603,Brooklyn,Consumer,2023-12-10
C05604,Queens,Consumer,2022-07-27
C05605,Staten Island,Consumer,2023-09-13
C05606,Manhattan,Consumer,2024-12-08
C05607,Queens,Consumer,2024-03-10
C05608,Staten Island,Consumer,2023-12-30
C05609,NJ / Metro,Consumer,2024-09-29
C05610,Bronx,Consumer,2020-12-13
C05611,Brooklyn,Consumer,2020-12-02
C05612,Brooklyn,SMB,2024-11-21
C05613,Brooklyn,Consumer,2021-10-14
C05614,Queens,Consumer,2022-11-21
C05615,Bronx,Consumer,2023-12-16
C05616,NJ / Metro,Consumer,2023-12-25
C05617,Bronx,Consumer,2024-04-28
C05618,Manhattan,Consumer,2024-10-10
C05619,NJ / Metro,Enterprise,2024-08-03
C05620,Queens,Consumer,2022-10-25
C05621,Bronx,Consumer,2024-10-31
C05622,Queens,Consumer,2022-02-19
C05623,Queens,Consumer,2021-03-13
C05624,Manhattan,Enterprise,2023-04-28
C05625,Brooklyn,Consumer,2024-05-23
C05626,Bronx,Consumer,2024-10-08
C05627,Manhattan,Consumer,2022-08-14
C05628,Manhattan,Consumer,2022-10-10
C05629,Brooklyn,Consumer,2024-12-25
C05630,Brooklyn,Consumer,2023-10-12
C05631,Queens,Consumer,2024-12-25
C05632,NJ / Metro,Consumer,2024-11-29
C05633,Brooklyn,Consumer,2021-02-18
C05634,Queens,Consumer,2024-12-18
C05635,NJ / Metro,Consumer,2024-09-19
C05636,Brooklyn,Consumer,2020-05-26
C05637,Manhattan,Consumer,2023-09-29
C05638,Staten Island,Consumer,2023-09-28
C05639,Queens,Consumer,2023-08-22
C05640,Brooklyn,Consumer,2020-11-20
C05641,Queens,Consumer,2021-03-23
C05642,Staten Island,Consumer,2020-03-03
C05643,Staten Island,Consumer,2021-10-20
C05644,Manhattan,Consumer,2024-12-27
C05645,Queens,Consumer,2020-03-11
C05646,NJ / Metro,Consumer,2023-10-21
C05647,Staten Island,Consumer,2021-11-27
C05648,Queens,Consumer,2020-06-09
C05649,Bronx,Consumer,2024-12-18
C05650,Manhattan,Consumer,2021-11-19
C05651,Brooklyn,Consumer,2020-11-03
C05652,Queens,Consumer,2021-09-21
C05653,Manhattan,Consumer,2022-09-14
C05654,Bronx,Enterprise,2021-01-08
C05655,Manhattan,Consumer,2020-03-21
C05656,Manhattan,Consumer,2023-05-08
C05657,Brooklyn,Consumer,2021-07-21
C05658,Bronx,Consumer,2022-08-29
C05659,Manhattan,Enterprise,2020-11-29
C05660,NJ / Metro,Consumer,2020-05-22
C05661,NJ / Metro,Consumer,2020-05-07
C05662,Manhattan,Consumer,2022-09-28
C05663,Staten Island,Consumer,2023-03-12
C05664,Queens,Consumer,2020-08-30
C05665,Staten Island,Consumer,2022-05-01
C05666,Staten Island,Consumer,2023-12-22
C05667,Queens,Consumer,2021-03-19
C05668,Staten Island,Consumer,2020-08-23
C05669,NJ / Metro,Consumer,2024-07-01
C05670,Staten Island,Consumer,2021-12-22
C05671,Bronx,Consumer,2020-03-07
C05672,NJ / Metro,Consumer,2021-01-14
C05673,Staten Island,Consumer,2024-05-01
C05674,Staten Island,SMB,2020-11-20
C05675,Manhattan,Consumer,2023-05-09
C05676,Staten Island,Consumer,2023-08-29
C05677,Brooklyn,Consumer,2023-08-15
C05678,Brooklyn,Consumer,2022-04-22
C05679,NJ / Metro,Consumer,2024-05-17
C05680,Bronx,Consumer,2022-05-01
C05681,Queens,Consumer,2020-08-19
C05682,Queens,SMB,2022-02-06
C05683,NJ / Metro,Enterprise,2021-08-16
C05684,Queens,Consumer,2021-11-16
C05685,NJ / Metro,Consumer,2024-12-27
C05686,NJ / Metro,Consumer,2022-06-07
C05687,Staten Island,Consumer,2020-05-08
C05688,NJ / Metro,Consumer,2024-12-25
C05689,Manhattan,Consumer,2024-07-14
C05690,NJ / Metro,Consumer,2021-04-09
C05691,Manhattan,Consumer,2021-05-14
C05692,Queens,Consumer,2024-07-09
C05693,Queens,Consumer,2024-09-21
C05694,Brooklyn,Consumer,2024-09-30
