date,year,month,month_name,day,day_of_week,day_name,week_of_year,quarter,season,is_weekend,is_us_holiday,us_holiday_name,is_thanksgiving_period,is_black_friday,is_black_friday_cyber_period,is_christmas_period,is_diwali_period,is_lunar_new_year_period,is_eid_period,is_holiday_season,fiscal_year,fiscal_quarter,fiscal_month
2023-11-02,2023,11,November,2,4,Thursday,44,4,Fall,0,0,,0,0,0,0,0,0,0,0,2023,4,11
2023-11-03,2023,11,November,3,5,Friday,44,4,Fall,0,0,,0,0,0,0,0,0,0,0,2023,4,11
2023-11-04,2023,11,November,4,6,Saturday,44,4,Fall,1,0,,0,0,0,0,0,0,0,0,2023,4,11
2023-11-05,2023,11,November,5,7,Sunday,44,4,Fall,1,0,,0,0,0,0,0,0,0,0,2023,4,11
2023-11-06,2023,11,November,6,1,Monday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2023,4,11
2023-11-07,2023,11,November,7,2,Tuesday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2023,4,11
2023-11-08,2023,11,November,8,3,Wednesday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2023,4,11
2023-11-09,2023,11,November,9,4,Thursday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2023,4,11
2023-11-10,2023,11,November,10,5,Friday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2023,4,11
2023-11-11,2023,11,November,11,6,Saturday,45,4,Fall,1,0,,0,0,0,0,1,0,0,0,2023,4,11
2023-11-12,2023,11,November,12,7,Sunday,45,4,Fall,1,0,,0,0,0,0,1,0,0,0,2023,4,11
2023-11-13,2023,11,November,13,1,Monday,46,4,Fall,0,0,,0,0,0,0,1,0,0,0,2023,4,11
2023-11-14,2023,11,November,14,2,Tuesday,46,4,Fall,0,0,,0,0,0,0,1,0,0,0,2023,4,11
2023-11-15,2023,11,November,15,3,Wednesday,46,4,Fall,0,0,,0,0,0,0,0,0,0,1,2023,4,11
2023-11-16,2023,11,November,16,4,Thursday,46,4,Fall,0,0,,0,0,0,0,0,0,0,1,2023,4,11
2023-11-17,2023,11,November,17,5,Friday,46,4,Fall,0,0,,0,0,0,0,0,0,0,1,2023,4,11
2023-11-18,2023,11,November,18,6,Saturday,46,4,Fall,1,0,,0,0,0,0,0,0,0,1,2023,4,11
2023-11-19,2023,11,November,19,7,Sunday,46,4,Fall,1,0,,0,0,0,0,0,0,0,1,2023,4,11
2023-11-20,2023,11,November,20,1,Monday,47,4,Fall,0,0,,0,0,0,0,0,0,0,1,2023,4,11
2023-11-21,2023,11,November,21,2,Tuesday,47,4,Fall,0,0,,0,0,0,0,0,0,0,1,2023,4,11
2023-11-22,2023,11,November,22,3,Wednesday,47,4,Fall,0,0,,0,0,0,0,0,0,0,1,2023,4,11
2023-11-23,2023,11,November,23,4,Thursday,47,4,Fall,0,1,Thanksgiving,1,0,0,0,0,0,0,1,2023,4,11
2023-11-24,2023,11,November,24,5,Friday,47,4,Fall,0,0,,1,1,1,0,0,0,0,1,2023,4,11
2023-11-25,2023,11,November,25,6,Saturday,47,4,Fall,1,0,,1,0,1,0,0,0,0,1,2023,4,11
2023-11-26,2023,11,November,26,7,Sunday,47,4,Fall,1,0,,0,0,1,0,0,0,0,1,2023,4,11
2023-11-27,2023,11,November,27,1,Monday,48,4,Fall,0,0,,0,0,1,0,0,0,0,1,2023,4,11
2023-11-28,2023,11,November,28,2,Tuesday,48,4,Fall,0,0,,0,0,0,0,0,0,0,1,2023,4,11
2023-11-29,2023,11,November,29,3,Wednesday,48,4,Fall,0,0,,0,0,0,0,0,0,0,1,2023,4,11
2023-11-30,2023,11,November,30,4,Thursday,48,4,Fall,0,0,,0,0,0,0,0,0,0,1,2023,4,11
2023-12-01,2023,12,December,1,5,Friday,48,4,Winter,0,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-02,2023,12,December,2,6,Saturday,48,4,Winter,1,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-03,2023,12,December,3,7,Sunday,48,4,Winter,1,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-04,2023,12,December,4,1,Monday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-05,2023,12,December,5,2,Tuesday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-06,2023,12,December,6,3,Wednesday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-07,2023,12,December,7,4,Thursday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-08,2023,12,December,8,5,Friday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-09,2023,12,December,9,6,Saturday,49,4,Winter,1,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-10,2023,12,December,10,7,Sunday,49,4,Winter,1,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-11,2023,12,December,11,1,Monday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-12,2023,12,December,12,2,Tuesday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-13,2023,12,December,13,3,Wednesday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-14,2023,12,December,14,4,Thursday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-15,2023,12,December,15,5,Friday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-16,2023,12,December,16,6,Saturday,50,4,Winter,1,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-17,2023,12,December,17,7,Sunday,50,4,Winter,1,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-18,2023,12,December,18,1,Monday,51,4,Winter,0,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-19,2023,12,December,19,2,Tuesday,51,4,Winter,0,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-20,2023,12,December,20,3,Wednesday,51,4,Winter,0,0,,0,0,0,1,0,0,0,1,2023,4,12
2023-12-21,2023,12,December,21,4,Thursday,51,4,Winter,0,0,,0,0,0,1,0,0,0,1,2023,4,12
2023-12-22,2023,12,December,22,5,Friday,51,4,Winter,0,0,,0,0,0,1,0,0,0,1,2023,4,12
2023-12-23,2023,12,December,23,6,Saturday,51,4,Winter,1,0,,0,0,0,1,0,0,0,1,2023,4,12
2023-12-24,2023,12,December,24,7,Sunday,51,4,Winter,1,0,,0,0,0,1,0,0,0,1,2023,4,12
2023-12-25,2023,12,December,25,1,Monday,52,4,Winter,0,1,Christmas,0,0,0,1,0,0,0,1,2023,4,12
2023-12-26,2023,12,December,26,2,Tuesday,52,4,Winter,0,0,,0,0,0,1,0,0,0,1,2023,4,12
2023-12-27,2023,12,December,27,3,Wednesday,52,4,Winter,0,0,,0,0,0,1,0,0,0,1,2023,4,12
2023-12-28,2023,12,December,28,4,Thursday,52,4,Winter,0,0,,0,0,0,1,0,0,0,1,2023,4,12
2023-12-29,2023,12,December,29,5,Friday,52,4,Winter,0,0,,0,0,0,1,0,0,0,1,2023,4,12
2023-12-30,2023,12,December,30,6,Saturday,52,4,Winter,1,0,,0,0,0,0,0,0,0,1,2023,4,12
2023-12-31,2023,12,December,31,7,Sunday,52,4,Winter,1,0,,0,0,0,0,0,0,0,1,2023,4,12
2024-01-01,2024,1,January,1,1,Monday,1,1,Winter,0,1,New Year,0,0,0,0,0,0,0,0,2024,1,1
2024-01-02,2024,1,January,2,2,Tuesday,1,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-03,2024,1,January,3,3,Wednesday,1,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-04,2024,1,January,4,4,Thursday,1,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-05,2024,1,January,5,5,Friday,1,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-06,2024,1,January,6,6,Saturday,1,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-07,2024,1,January,7,7,Sunday,1,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-08,2024,1,January,8,1,Monday,2,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-09,2024,1,January,9,2,Tuesday,2,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-10,2024,1,January,10,3,Wednesday,2,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-11,2024,1,January,11,4,Thursday,2,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-12,2024,1,January,12,5,Friday,2,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-13,2024,1,January,13,6,Saturday,2,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-14,2024,1,January,14,7,Sunday,2,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-15,2024,1,January,15,1,Monday,3,1,Winter,0,1,MLK Day,0,0,0,0,0,0,0,0,2024,1,1
2024-01-16,2024,1,January,16,2,Tuesday,3,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-17,2024,1,January,17,3,Wednesday,3,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-18,2024,1,January,18,4,Thursday,3,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-19,2024,1,January,19,5,Friday,3,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-20,2024,1,January,20,6,Saturday,3,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-21,2024,1,January,21,7,Sunday,3,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-22,2024,1,January,22,1,Monday,4,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-23,2024,1,January,23,2,Tuesday,4,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-24,2024,1,January,24,3,Wednesday,4,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-25,2024,1,January,25,4,Thursday,4,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-26,2024,1,January,26,5,Friday,4,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-27,2024,1,January,27,6,Saturday,4,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-28,2024,1,January,28,7,Sunday,4,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-29,2024,1,January,29,1,Monday,5,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-30,2024,1,January,30,2,Tuesday,5,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-01-31,2024,1,January,31,3,Wednesday,5,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,1
2024-02-01,2024,2,February,1,4,Thursday,5,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-02,2024,2,February,2,5,Friday,5,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-03,2024,2,February,3,6,Saturday,5,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-04,2024,2,February,4,7,Sunday,5,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-05,2024,2,February,5,1,Monday,6,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-06,2024,2,February,6,2,Tuesday,6,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-07,2024,2,February,7,3,Wednesday,6,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-08,2024,2,February,8,4,Thursday,6,1,Winter,0,0,,0,0,0,0,0,1,0,0,2024,1,2
2024-02-09,2024,2,February,9,5,Friday,6,1,Winter,0,0,,0,0,0,0,0,1,0,0,2024,1,2
2024-02-10,2024,2,February,10,6,Saturday,6,1,Winter,1,0,,0,0,0,0,0,1,0,0,2024,1,2
2024-02-11,2024,2,February,11,7,Sunday,6,1,Winter,1,0,,0,0,0,0,0,1,0,0,2024,1,2
2024-02-12,2024,2,February,12,1,Monday,7,1,Winter,0,0,,0,0,0,0,0,1,0,0,2024,1,2
2024-02-13,2024,2,February,13,2,Tuesday,7,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-14,2024,2,February,14,3,Wednesday,7,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-15,2024,2,February,15,4,Thursday,7,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-16,2024,2,February,16,5,Friday,7,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-17,2024,2,February,17,6,Saturday,7,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-18,2024,2,February,18,7,Sunday,7,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-19,2024,2,February,19,1,Monday,8,1,Winter,0,1,Presidents Day,0,0,0,0,0,0,0,0,2024,1,2
2024-02-20,2024,2,February,20,2,Tuesday,8,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-21,2024,2,February,21,3,Wednesday,8,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-22,2024,2,February,22,4,Thursday,8,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-23,2024,2,February,23,5,Friday,8,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-24,2024,2,February,24,6,Saturday,8,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-25,2024,2,February,25,7,Sunday,8,1,Winter,1,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-26,2024,2,February,26,1,Monday,9,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-27,2024,2,February,27,2,Tuesday,9,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-28,2024,2,February,28,3,Wednesday,9,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-02-29,2024,2,February,29,4,Thursday,9,1,Winter,0,0,,0,0,0,0,0,0,0,0,2024,1,2
2024-03-01,2024,3,March,1,5,Friday,9,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-02,2024,3,March,2,6,Saturday,9,1,Spring,1,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-03,2024,3,March,3,7,Sunday,9,1,Spring,1,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-04,2024,3,March,4,1,Monday,10,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-05,2024,3,March,5,2,Tuesday,10,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-06,2024,3,March,6,3,Wednesday,10,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-07,2024,3,March,7,4,Thursday,10,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-08,2024,3,March,8,5,Friday,10,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-09,2024,3,March,9,6,Saturday,10,1,Spring,1,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-10,2024,3,March,10,7,Sunday,10,1,Spring,1,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-11,2024,3,March,11,1,Monday,11,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-12,2024,3,March,12,2,Tuesday,11,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-13,2024,3,March,13,3,Wednesday,11,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-14,2024,3,March,14,4,Thursday,11,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-15,2024,3,March,15,5,Friday,11,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-16,2024,3,March,16,6,Saturday,11,1,Spring,1,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-17,2024,3,March,17,7,Sunday,11,1,Spring,1,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-18,2024,3,March,18,1,Monday,12,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-19,2024,3,March,19,2,Tuesday,12,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-20,2024,3,March,20,3,Wednesday,12,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-21,2024,3,March,21,4,Thursday,12,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-22,2024,3,March,22,5,Friday,12,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-23,2024,3,March,23,6,Saturday,12,1,Spring,1,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-24,2024,3,March,24,7,Sunday,12,1,Spring,1,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-25,2024,3,March,25,1,Monday,13,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-26,2024,3,March,26,2,Tuesday,13,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-27,2024,3,March,27,3,Wednesday,13,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-28,2024,3,March,28,4,Thursday,13,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-29,2024,3,March,29,5,Friday,13,1,Spring,0,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-30,2024,3,March,30,6,Saturday,13,1,Spring,1,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-03-31,2024,3,March,31,7,Sunday,13,1,Spring,1,0,,0,0,0,0,0,0,0,0,2024,1,3
2024-04-01,2024,4,April,1,1,Monday,14,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-02,2024,4,April,2,2,Tuesday,14,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-03,2024,4,April,3,3,Wednesday,14,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-04,2024,4,April,4,4,Thursday,14,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-05,2024,4,April,5,5,Friday,14,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-06,2024,4,April,6,6,Saturday,14,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-07,2024,4,April,7,7,Sunday,14,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-08,2024,4,April,8,1,Monday,15,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-09,2024,4,April,9,2,Tuesday,15,2,Spring,0,0,,0,0,0,0,0,0,1,0,2024,2,4
2024-04-10,2024,4,April,10,3,Wednesday,15,2,Spring,0,0,,0,0,0,0,0,0,1,0,2024,2,4
2024-04-11,2024,4,April,11,4,Thursday,15,2,Spring,0,0,,0,0,0,0,0,0,1,0,2024,2,4
2024-04-12,2024,4,April,12,5,Friday,15,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-13,2024,4,April,13,6,Saturday,15,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-14,2024,4,April,14,7,Sunday,15,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-15,2024,4,April,15,1,Monday,16,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-16,2024,4,April,16,2,Tuesday,16,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-17,2024,4,April,17,3,Wednesday,16,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-18,2024,4,April,18,4,Thursday,16,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-19,2024,4,April,19,5,Friday,16,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-20,2024,4,April,20,6,Saturday,16,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-21,2024,4,April,21,7,Sunday,16,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-22,2024,4,April,22,1,Monday,17,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-23,2024,4,April,23,2,Tuesday,17,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-24,2024,4,April,24,3,Wednesday,17,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-25,2024,4,April,25,4,Thursday,17,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-26,2024,4,April,26,5,Friday,17,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-27,2024,4,April,27,6,Saturday,17,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-28,2024,4,April,28,7,Sunday,17,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-29,2024,4,April,29,1,Monday,18,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-04-30,2024,4,April,30,2,Tuesday,18,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,4
2024-05-01,2024,5,May,1,3,Wednesday,18,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-02,2024,5,May,2,4,Thursday,18,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-03,2024,5,May,3,5,Friday,18,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-04,2024,5,May,4,6,Saturday,18,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-05,2024,5,May,5,7,Sunday,18,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-06,2024,5,May,6,1,Monday,19,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-07,2024,5,May,7,2,Tuesday,19,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-08,2024,5,May,8,3,Wednesday,19,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-09,2024,5,May,9,4,Thursday,19,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-10,2024,5,May,10,5,Friday,19,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-11,2024,5,May,11,6,Saturday,19,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-12,2024,5,May,12,7,Sunday,19,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-13,2024,5,May,13,1,Monday,20,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-14,2024,5,May,14,2,Tuesday,20,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-15,2024,5,May,15,3,Wednesday,20,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-16,2024,5,May,16,4,Thursday,20,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-17,2024,5,May,17,5,Friday,20,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-18,2024,5,May,18,6,Saturday,20,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-19,2024,5,May,19,7,Sunday,20,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-20,2024,5,May,20,1,Monday,21,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-21,2024,5,May,21,2,Tuesday,21,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-22,2024,5,May,22,3,Wednesday,21,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-23,2024,5,May,23,4,Thursday,21,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-24,2024,5,May,24,5,Friday,21,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-25,2024,5,May,25,6,Saturday,21,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-26,2024,5,May,26,7,Sunday,21,2,Spring,1,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-27,2024,5,May,27,1,Monday,22,2,Spring,0,1,Memorial Day,0,0,0,0,0,0,0,0,2024,2,5
2024-05-28,2024,5,May,28,2,Tuesday,22,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-29,2024,5,May,29,3,Wednesday,22,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-30,2024,5,May,30,4,Thursday,22,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-05-31,2024,5,May,31,5,Friday,22,2,Spring,0,0,,0,0,0,0,0,0,0,0,2024,2,5
2024-06-01,2024,6,June,1,6,Saturday,22,2,Summer,1,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-02,2024,6,June,2,7,Sunday,22,2,Summer,1,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-03,2024,6,June,3,1,Monday,23,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-04,2024,6,June,4,2,Tuesday,23,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-05,2024,6,June,5,3,Wednesday,23,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-06,2024,6,June,6,4,Thursday,23,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-07,2024,6,June,7,5,Friday,23,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-08,2024,6,June,8,6,Saturday,23,2,Summer,1,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-09,2024,6,June,9,7,Sunday,23,2,Summer,1,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-10,2024,6,June,10,1,Monday,24,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-11,2024,6,June,11,2,Tuesday,24,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-12,2024,6,June,12,3,Wednesday,24,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-13,2024,6,June,13,4,Thursday,24,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-14,2024,6,June,14,5,Friday,24,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-15,2024,6,June,15,6,Saturday,24,2,Summer,1,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-16,2024,6,June,16,7,Sunday,24,2,Summer,1,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-17,2024,6,June,17,1,Monday,25,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-18,2024,6,June,18,2,Tuesday,25,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-19,2024,6,June,19,3,Wednesday,25,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-20,2024,6,June,20,4,Thursday,25,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-21,2024,6,June,21,5,Friday,25,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-22,2024,6,June,22,6,Saturday,25,2,Summer,1,0,,0,0,0,0,0,0,0,0,2024,2,6
