product_id,category,subcategory,unit_cost,list_price
P06109,Electronics,Smart Home,207.99,344.65
P06110,Grocery,Snacks,22.98,64.04
P06111,Home,Decor,464.33,677.56
P06112,Baby,Feeding,141.17,179.16
P06113,Office,Electronics,343.02,611.36
P06114,Sports,Cycling,97.7,176.94
P06115,Toys,Collectibles,720.54,1092.57
P06116,Baby,Diapers,368.57,537.42
P06117,Office,Accessories,264.73,488.86
P06118,Grocery,Beverages,711.28,1298.45
P06119,Sports,Cycling,133.57,179.05
P06120,Electronics,Computers,236.65,299.58
P06121,Toys,STEM Toys,566.64,1056.67
P06122,Home,Furniture,822.83,1462.35
P06123,Electronics,TV & Video,628.49,1082.62
P06124,Office,Electronics,135.79,275.69
P06125,Toys,Kids Toys,86.04,112.99
P06126,Beauty,Haircare,832.61,1408.61
P06127,Baby,Clothing,343.15,813.77
P06128,Grocery,Fresh,534.13,1038.92
P06129,Electronics,TV & Video,617.06,940.41
P06130,Sports,Fitness,277.74,488.85
P06131,Baby,Feeding,345.81,509.03
P06132,Toys,Board Games,228.21,426.77
P06133,Electronics,Smart Home,42.23,109.54
P06134,Sports,Team Sports,138.57,322.16
P06135,Baby,Feeding,80.92,160.68
P06136,Clothing,Athleisure,351.82,637.95
P06137,Home,Bath,167.3,339.71
P06138,Home,Decor,254.67,483.63
P06139,Home,Bath,239.52,486.96
P06140,Office,Supplies,31.62,43.69
P06141,Office,Furniture,411.64,711.66
P06142,Sports,Outdoor,35.72,55.74
P06143,Clothing,Athleisure,574.11,755.78
P06144,Sports,Team Sports,715.95,940.09
P06145,Home,Bath,394.51,558.51
P06146,Office,Furniture,938.8,1399.11
P06147,Home,Decor,765.52,1293.43
P06148,Clothing,Athleisure,344.85,879.67
P06149,Electronics,TV & Video,1089.53,1427.28
P06150,Beauty,Fragrance,371.63,469.05
P06151,Sports,Fitness,704.31,907.69
P06152,Sports,Outdoor,178.34,423.1
P06153,Baby,Gear,513.08,1455.34
P06154,Beauty,Skincare,40.26,83.15
P06155,Grocery,Frozen,186.72,303.27
P06156,Baby,Gear,596.28,790.44
P06157,Sports,Cycling,633.6,885.28
P06158,Baby,Feeding,1098.29,1382.98
P06159,Toys,STEM Toys,607.66,958.77
P06160,Office,Electronics,527.61,777.73
P06161,Clothing,Shoes,373.91,831.6
P06162,Beauty,Fragrance,140.81,236.0
P06163,Electronics,Computers,259.26,431.48
P06164,Office,Accessories,751.45,1375.49
P06165,Toys,STEM Toys,715.67,1049.33
P06166,Toys,STEM Toys,384.63,900.49
P06167,Office,Electronics,1130.58,1452.24
P06168,Office,Accessories,112.38,294.78
P06169,Grocery,Frozen,27.51,34.43
P06170,Home,Decor,475.5,906.04
P06171,Baby,Gear,330.25,555.33
P06172,Beauty,Fragrance,230.65,573.8
P06173,Electronics,Smart Home,878.06,1453.39
P06174,Beauty,Fragrance,799.7,1098.4
P06175,Clothing,Shoes,305.81,627.84
P06176,Home,Bedding,74.75,195.02
P06177,Grocery,Pantry,34.16,57.24
P06178,Clothing,Kids,1051.9,1495.61
P06179,Electronics,Audio,630.14,1115.3
P06180,Clothing,Women,925.54,1305.75
P06181,Clothing,Shoes,577.98,771.71
P06182,Baby,Feeding,771.24,1172.81
P06183,Baby,Clothing,365.67,957.13
P06184,Grocery,Fresh,293.52,670.97
P06185,Sports,Cycling,79.82,122.73
P06186,Sports,Outdoor,4.61,12.41
P06187,Beauty,Makeup,566.3,1269.67
P06188,Clothing,Women,523.75,946.07
P06189,Clothing,Shoes,551.63,853.98
P06190,Office,Electronics,469.13,597.1
P06191,Grocery,Snacks,440.0,772.72
P06192,Baby,Clothing,470.54,830.68
P06193,Home,Decor,78.08,108.47
P06194,Toys,STEM Toys,193.59,378.13
P06195,Electronics,Phones,352.0,605.35
P06196,Home,Kitchen,83.34,110.1
P06197,Office,Electronics,738.44,1300.23
P06198,Baby,Diapers,311.8,809.91
P06199,Sports,Cycling,742.65,1200.79
P06200,Sports,Outdoor,39.33,71.53
P06201,Sports,Team Sports,353.96,929.97
P06202,Home,Storage,97.01,212.38
P06203,Toys,Board Games,812.87,1028.65
P06204,Grocery,Snacks,377.63,912.75
P06205,Office,Electronics,692.61,1150.62
P06206,Electronics,Phones,982.8,1388.77
P06207,Baby,Diapers,288.8,452.35
P06208,Baby,Feeding,597.14,1330.52
P06209,Clothing,Women,97.56,125.86
P06210,Toys,Board Games,49.92,77.21
P06211,Home,Bath,816.26,1089.31
P06212,Grocery,Snacks,290.29,370.95
P06213,Beauty,Fragrance,565.74,737.3
P06214,Electronics,Audio,1042.89,1431.96
P06215,Office,Supplies,8.05,13.71
P06216,Beauty,Makeup,212.34,490.52
P06217,Office,Furniture,178.84,364.07
P06218,Clothing,Men,54.95,135.67
P06219,Clothing,Women,297.63,775.33
P06220,Clothing,Women,464.18,970.46
P06221,Beauty,Makeup,201.47,378.16
P06222,Baby,Clothing,24.03,54.98
P06223,Sports,Outdoor,193.89,268.59
P06224,Clothing,Kids,388.62,492.34
P06225,Sports,Cycling,232.64,609.97
P06226,Grocery,Pantry,838.3,1381.16
P06227,Baby,Diapers,88.22,244.4
P06228,Clothing,Athleisure,669.98,1063.37
P06229,Grocery,Beverages,353.31,847.57
P06230,Office,Accessories,631.22,1129.01
P06231,Clothing,Shoes,370.38,632.42
P06232,Toys,Kids Toys,549.26,928.1
P06233,Grocery,Fresh,510.76,1000.69
P06234,Home,Bath,796.5,1240.74
P06235,Office,Electronics,304.12,396.47
P06236,Clothing,Kids,728.81,1228.79
P06237,Baby,Diapers,121.63,188.13
P06238,Baby,Gear,35.55,70.92
P06239,Grocery,Pantry,98.02,240.48
P06240,Sports,Outdoor,754.34,1447.56
P06241,Baby,Clothing,722.28,1431.61
P06242,Beauty,Fragrance,88.1,242.57
P06243,Electronics,TV & Video,615.97,789.9
P06244,Sports,Cycling,584.43,844.84
P06245,Beauty,Skincare,421.27,707.01
P06246,Toys,Kids Toys,131.42,254.95
P06247,Electronics,Phones,797.52,1364.19
P06248,Office,Electronics,450.55,946.45
P06249,Home,Storage,186.81,371.87
P06250,Electronics,Audio,346.45,866.55
P06251,Sports,Cycling,342.09,469.72
P06252,Clothing,Women,185.68,325.67
P06253,Grocery,Frozen,757.41,1103.28
P06254,Grocery,Frozen,303.07,490.2
P06255,Baby,Diapers,259.56,332.08
P06256,Toys,Collectibles,33.82,67.43
P06257,Toys,Collectibles,450.97,981.76
P06258,Office,Supplies,454.18,597.35
P06259,Clothing,Kids,820.07,1060.37
P06260,Office,Supplies,69.34,183.96
P06261,Home,Storage,299.05,699.96
P06262,Toys,STEM Toys,48.68,100.38
P06263,Home,Furniture,140.29,298.4
P06264,Office,Supplies,523.21,973.17
P06265,Clothing,Women,1019.18,1355.27
P06266,Beauty,Personal Care,1080.61,1449.48
P06267,Sports,Fitness,537.52,1006.55
P06268,Electronics,Smart Home,211.08,331.38
P06269,Office,Furniture,689.09,1141.62
P06270,Office,Electronics,354.72,999.9
P06271,Electronics,Phones,350.43,688.31
P06272,Sports,Fitness,376.17,662.58
P06273,Grocery,Beverages,586.8,1141.65
P06274,Beauty,Fragrance,190.42,379.04
P06275,Clothing,Shoes,484.13,707.85
P06276,Baby,Diapers,303.72,475.02
P06277,Home,Bedding,665.72,1298.76
P06278,Clothing,Athleisure,522.9,684.55
P06279,Sports,Cycling,229.16,606.5
P06280,Grocery,Frozen,441.7,884.82
P06281,Beauty,Fragrance,418.99,1181.77
P06282,Beauty,Makeup,112.86,144.52
P06283,Electronics,Audio,275.56,540.73
P06284,Grocery,Frozen,415.95,1148.14
P06285,Home,Bath,520.27,1075.16
P06286,Electronics,TV & Video,339.17,697.32
P06287,Sports,Cycling,95.82,248.99
P06288,Electronics,Smart Home,571.07,823.8
P06289,Baby,Feeding,953.45,1432.46
P06290,Grocery,Beverages,516.04,1246.69
P06291,Sports,Team Sports,88.48,205.19
P06292,Office,Electronics,1091.47,1434.95
P06293,Electronics,Smart Home,8.79,12.54
P06294,Toys,Collectibles,623.83,1327.09
P06295,Grocery,Frozen,650.0,1331.18
P06296,Office,Electronics,86.08,107.71
P06297,Grocery,Frozen,203.67,286.94
P06298,Office,Supplies,3.75,8.23
P06299,Home,Bath,871.35,1202.25
P06300,Sports,Fitness,64.19,135.47
P06301,Electronics,Smart Home,755.97,1302.0
P06302,Electronics,Smart Home,89.14,208.42
P06303,Office,Accessories,628.12,981.82
P06304,Clothing,Athleisure,1033.11,1318.46
P06305,Toys,Board Games,303.08,541.28
P06306,Beauty,Makeup,665.87,1246.85
P06307,Baby,Clothing,221.56,484.1
P06308,Home,Decor,279.34,609.33
P06309,Office,Furniture,405.08,574.49
P06310,Clothing,Shoes,752.04,1233.95
P06311,Clothing,Kids,134.46,271.85
P06312,Beauty,Fragrance,511.26,1084.08
P06313,Grocery,Frozen,64.72,134.44
P06314,Clothing,Kids,606.37,1201.32
P06315,Electronics,Smart Home,99.68,186.91
P06316,Electronics,Gaming,152.5,210.13
P06317,Grocery,Fresh,319.72,424.59
P06318,Clothing,Athleisure,630.19,809.01
P06319,Electronics,TV & Video,723.31,1229.48
P06320,Baby,Gear,183.92,251.71
P06321,Office,Furniture,371.6,758.19
P06322,Beauty,Makeup,183.68,316.63
P06323,Clothing,Shoes,100.5,159.12
P06324,Toys,Collectibles,70.14,112.18
P06325,Sports,Team Sports,578.45,849.95
P06326,Sports,Cycling,743.39,1319.62
P06327,Clothing,Women,190.46,253.79
P06328,Baby,Feeding,41.32,67.48
P06329,Clothing,Kids,20.47,28.15
P06330,Grocery,Frozen,534.86,909.12
P06331,Baby,Gear,502.56,682.54
P06332,Electronics,TV & Video,621.49,1414.18
P06333,Sports,Cycling,668.4,1302.98
P06334,Electronics,TV & Video,454.05,837.71
P06335,Grocery,Fresh,509.47,1139.86
P06336,Home,Bedding,88.04,125.58
P06337,Home,Bedding,829.69,1099.14
P06338,Beauty,Skincare,560.88,1352.76
P06339,Baby,Gear,973.95,1294.55
P06340,Home,Storage,415.36,764.13
P06341,Beauty,Haircare,341.84,833.12
P06342,Clothing,Athleisure,1009.77,1465.08
P06343,Beauty,Fragrance,243.38,409.37
P06344,Office,Supplies,668.37,1094.23
P06345,Toys,STEM Toys,1025.19,1472.65
P06346,Electronics,TV & Video,405.05,817.79
P06347,Sports,Cycling,599.46,849.87
P06348,Toys,Board Games,474.44,967.81
P06349,Toys,Collectibles,467.93,607.04
P06350,Beauty,Fragrance,41.83,69.3
P06351,Grocery,Beverages,880.2,1314.22
P06352,Baby,Diapers,219.29,316.99
P06353,Clothing,Athleisure,205.59,482.21
P06354,Grocery,Frozen,597.42,1124.62
P06355,Electronics,TV & Video,358.22,801.27
P06356,Sports,Outdoor,167.73,281.48
P06357,Electronics,Computers,524.94,1062.56
P06358,Toys,STEM Toys,769.82,1245.01
P06359,Home,Storage,102.27,168.58
P06360,Grocery,Beverages,185.43,268.21
P06361,Grocery,Frozen,572.99,773.39
P06362,Clothing,Shoes,898.76,1486.35
P06363,Clothing,Shoes,302.58,754.56
P06364,Sports,Team Sports,293.7,747.25
P06365,Grocery,Snacks,209.12,335.1
P06366,Sports,Outdoor,203.07,394.09
P06367,Clothing,Kids,615.05,1076.81
P06368,Toys,Collectibles,824.36,1089.81
P06369,Baby,Feeding,299.21,607.15
P06370,Sports,Outdoor,454.43,623.92
P06371,Office,Accessories,372.34,1042.19
P06372,Sports,Cycling,622.33,1052.83
P06373,Office,Accessories,289.0,450.21
P06374,Grocery,Pantry,606.18,787.76
P06375,Office,Furniture,408.24,726.99
P06376,Office,Accessories,172.73,229.11
P06377,Baby,Diapers,739.82,1139.68
P06378,Sports,Outdoor,116.35,222.93
P06379,Beauty,Makeup,654.33,1492.12
P06380,Beauty,Personal Care,135.19,249.32
P06381,Beauty,Skincare,210.75,426.13
P06382,Electronics,Computers,28.18,59.57
P06383,Home,Kitchen,476.5,1131.84
P06384,Sports,Team Sports,1140.03,1491.9
P06385,Sports,Team Sports,235.39,457.45
P06386,Beauty,Skincare,190.19,319.97
P06387,Office,Furniture,601.02,886.26
P06388,Office,Supplies,932.46,1182.24
P06389,Toys,Board Games,436.72,794.89
P06390,Beauty,Skincare,345.46,694.73
P06391,Toys,Board Games,349.12,885.34
P06392,Beauty,Skincare,61.47,156.92
P06393,Baby,Gear,364.36,1037.22
P06394,Electronics,Gaming,639.78,934.8
P06395,Office,Electronics,188.28,317.71
P06396,Clothing,Athleisure,826.51,1106.39
P06397,Beauty,Haircare,795.77,1095.62
P06398,Baby,Diapers,124.77,186.67
P06399,Sports,Fitness,444.87,1237.66
P06400,Home,Furniture,366.02,797.82
P06401,Office,Furniture,685.71,996.74
P06402,Home,Furniture,820.85,1032.92
P06403,Beauty,Makeup,556.6,813.76
P06404,Beauty,Fragrance,181.72,235.73
P06405,Baby,Feeding,394.58,719.77
P06406,Clothing,Women,609.89,772.57
P06407,Toys,Kids Toys,362.93,811.07
P06408,Office,Furniture,260.44,736.07
P06409,Office,Supplies,327.57,504.02
P06410,Electronics,Phones,294.74,622.73
P06411,Toys,Kids Toys,18.23,51.93
P06412,Clothing,Athleisure,445.93,1249.98
P06413,Office,Electronics,901.5,1201.57
P06414,Clothing,Kids,241.28,497.63
P06415,Home,Furniture,702.86,1402.81
P06416,Beauty,Makeup,275.54,693.18
P06417,Toys,Board Games,406.75,793.52
P06418,Toys,Kids Toys,209.29,419.54
P06419,Beauty,Makeup,1.71,4.08
P06420,Office,Accessories,347.18,452.52
P06421,Office,Furniture,694.54,1032.82
P06422,Sports,Cycling,68.62,137.77
P06423,Electronics,TV & Video,490.57,698.23
P06424,Office,Furniture,135.12,198.68
P06425,Sports,Team Sports,1083.0,1449.32
P06426,Sports,Cycling,393.54,769.1
P06427,Grocery,Frozen,149.19,224.79
P06428,Baby,Clothing,918.56,1376.08
P06429,Beauty,Makeup,749.2,1191.78
P06430,Sports,Cycling,228.89,613.84
P06431,Electronics,Computers,126.69,161.85
P06432,Electronics,Smart Home,508.75,695.93
P06433,Electronics,Gaming,359.65,797.9
P06434,Office,Furniture,587.6,1481.03
P06435,Home,Bedding,457.86,734.05
P06436,Beauty,Fragrance,770.41,1311.46
P06437,Electronics,Phones,612.63,967.82
P06438,Grocery,Frozen,335.34,694.58
P06439,Clothing,Kids,763.59,966.49
P06440,Electronics,Smart Home,549.68,819.21
P06441,Toys,Board Games,59.02,79.4
P06442,Clothing,Men,105.01,158.48
P06443,Clothing,Men,975.98,1343.73
P06444,Sports,Outdoor,79.0,159.66
P06445,Electronics,Phones,357.28,471.22
P06446,Grocery,Fresh,115.8,229.73
P06447,Beauty,Fragrance,416.3,1032.72
P06448,Office,Supplies,319.28,690.87
P06449,Baby,Feeding,773.75,1409.72
P06450,Office,Electronics,612.24,871.84
P06451,Sports,Outdoor,221.59,534.75
P06452,Grocery,Snacks,362.69,578.31
P06453,Home,Kitchen,473.42,715.21
P06454,Toys,Board Games,260.04,558.52
P06455,Beauty,Skincare,293.25,815.33
P06456,Office,Supplies,374.21,929.44
P06457,Grocery,Fresh,307.14,484.99
P06458,Office,Furniture,1007.68,1460.15
P06459,Toys,STEM Toys,634.99,1362.05
P06460,Baby,Clothing,211.65,288.07
P06461,Clothing,Women,142.46,230.72
P06462,Sports,Cycling,104.07,208.2
P06463,Beauty,Haircare,785.07,1276.17
P06464,Sports,Cycling,756.6,1137.48
P06465,Sports,Outdoor,367.1,495.5
P06466,Clothing,Women,701.02,1405.73
P06467,Home,Storage,774.72,1152.56
P06468,Beauty,Personal Care,701.84,1000.83
P06469,Home,Kitchen,72.28,176.07
P06470,Baby,Diapers,294.36,481.94
P06471,Toys,Collectibles,389.49,754.51
P06472,Beauty,Makeup,240.25,569.31
P06473,Electronics,TV & Video,303.16,852.87
P06474,Toys,Kids Toys,650.59,975.43
P06475,Electronics,Gaming,16.84,29.97
P06476,Home,Decor,176.45,245.56
P06477,Toys,Board Games,295.36,390.71
P06478,Beauty,Skincare,521.1,1452.36
P06479,Toys,Collectibles,701.3,1404.81
P06480,Beauty,Haircare,932.12,1261.06
P06481,Grocery,Beverages,43.43,87.0
P06482,Clothing,Men,522.81,672.52
P06483,Toys,Collectibles,755.1,983.75
P06484,Office,Supplies,32.11,69.62
P06485,Office,Supplies,849.72,1346.2
P06486,Beauty,Personal Care,489.49,921.85
P06487,Beauty,Makeup,451.54,903.38
P06488,Office,Electronics,191.21,514.28
P06489,Beauty,Personal Care,266.28,527.77
P06490,Clothing,Women,185.11,376.58
P06491,Electronics,Smart Home,564.04,813.12
P06492,Electronics,Computers,95.9,144.95
P06493,Toys,Collectibles,148.27,274.81
P06494,Beauty,Skincare,689.93,898.21
P06495,Electronics,Gaming,101.94,271.33
P06496,Home,Bath,102.39,194.51
P06497,Electronics,TV & Video,350.67,689.42
P06498,Baby,Feeding,267.83,614.0
P06499,Office,Accessories,332.46,640.45
P06500,Office,Electronics,877.27,1346.1
P06501,Home,Kitchen,701.77,1498.18
P06502,Electronics,Phones,563.69,952.53
P06503,Clothing,Women,196.39,256.08
P06504,Baby,Feeding,400.63,959.86
P06505,Baby,Gear,174.94,262.86
P06506,Sports,Cycling,453.9,892.71
P06507,Office,Accessories,190.32,306.33
P06508,Grocery,Snacks,475.08,1075.29
P06509,Sports,Team Sports,253.21,382.05
P06510,Home,Bedding,86.64,158.63
P06511,Beauty,Fragrance,614.45,795.07
P06512,Grocery,Frozen,387.76,714.1
P06513,Grocery,Snacks,98.9,205.41
P06514,Grocery,Beverages,266.02,398.48
P06515,Electronics,Computers,677.49,1140.3
P06516,Clothing,Kids,39.72,57.55
P06517,Sports,Outdoor,338.68,864.87
P06518,Toys,Kids Toys,848.61,1319.94
P06519,Beauty,Personal Care,132.97,259.58
P06520,Toys,Collectibles,742.75,1251.73
P06521,Toys,STEM Toys,438.57,757.95
P06522,Beauty,Personal Care,1141.33,1470.33
P06523,Electronics,Computers,757.36,1408.81
P06524,Electronics,Computers,325.99,426.1
P06525,Home,Kitchen,94.44,181.38
P06526,Toys,STEM Toys,73.01,183.73
P06527,Sports,Outdoor,169.1,477.03
P06528,Office,Accessories,177.37,264.62
P06529,Sports,Fitness,875.47,1334.14
P06530,Beauty,Makeup,647.16,900.54
P06531,Grocery,Pantry,149.67,255.53
P06532,Clothing,Kids,886.76,1305.05
P06533,Electronics,Computers,773.11,1167.24
P06534,Home,Furniture,357.7,757.27
P06535,Grocery,Snacks,99.08,126.31
P06536,Home,Storage,288.43,470.2
P06537,Clothing,Women,123.95,314.11
P06538,Beauty,Skincare,406.68,852.96
P06539,Office,Accessories,122.46,291.9
P06540,Grocery,Fresh,269.86,440.68
P06541,Home,Decor,368.48,522.78
P06542,Office,Supplies,20.1,33.98
P06543,Electronics,Computers,642.16,1033.5
P06544,Clothing,Men,616.66,1194.94
P06545,Beauty,Fragrance,532.15,1090.57
P06546,Toys,Board Games,788.44,1143.55
P06547,Beauty,Makeup,149.87,226.58
P06548,Sports,Team Sports,314.67,502.79
P06549,Electronics,Smart Home,63.35,86.33
P06550,Toys,Kids Toys,789.45,1043.49
P06551,Beauty,Haircare,253.92,382.99
P06552,Grocery,Beverages,281.9,708.96
P06553,Home,Storage,133.9,195.43
P06554,Sports,Outdoor,328.18,734.58
P06555,Grocery,Pantry,922.98,1479.64
P06556,Baby,Diapers,380.94,813.81
P06557,Beauty,Fragrance,205.16,546.22
P06558,Beauty,Fragrance,525.4,1334.71
P06559,Grocery,Frozen,82.99,146.68
P06560,Office,Electronics,83.75,154.14
P06561,Clothing,Women,735.93,1004.23
P06562,Baby,Feeding,347.38,484.99
P06563,Sports,Cycling,838.63,1067.46
P06564,Home,Bedding,212.89,422.28
P06565,Beauty,Fragrance,854.79,1198.88
P06566,Beauty,Makeup,266.85,519.87
P06567,Electronics,Gaming,551.89,1491.42
P06568,Clothing,Kids,385.1,542.22
P06569,Home,Bath,866.83,1391.2
P06570,Electronics,TV & Video,367.49,1032.17
P06571,Home,Bath,411.4,744.22
P06572,Clothing,Women,722.43,1270.08
P06573,Toys,Collectibles,529.61,1260.41
P06574,Sports,Outdoor,232.46,542.84
P06575,Office,Electronics,74.05,121.72
P06576,Electronics,Computers,570.21,1084.68
P06577,Baby,Gear,61.68,121.3
P06578,Grocery,Frozen,384.83,837.77
P06579,Home,Bath,435.44,716.01
P06580,Sports,Cycling,203.88,297.09
P06581,Electronics,TV & Video,766.5,1294.02
P06582,Home,Decor,47.13,98.75
P06583,Grocery,Frozen,651.19,1022.47
P06584,Office,Supplies,150.31,403.24
P06585,Toys,Kids Toys,315.16,759.35
P06586,Clothing,Women,177.31,293.01
P06587,Sports,Outdoor,678.14,1386.57
P06588,Baby,Clothing,851.22,1299.41
P06589,Sports,Fitness,465.5,629.56
P06590,Sports,Cycling,21.56,35.57
P06591,Electronics,Smart Home,389.51,1072.57
P06592,Home,Storage,748.78,1432.72
P06593,Clothing,Shoes,271.92,712.91
P06594,Electronics,Computers,402.23,767.78
P06595,Grocery,Fresh,378.15,799.31
P06596,Home,Kitchen,261.94,479.67
P06597,Office,Supplies,638.18,891.66
P06598,Grocery,Pantry,176.54,244.25
P06599,Sports,Cycling,335.61,465.94
P06600,Baby,Feeding,186.27,450.78
P06601,Office,Supplies,134.43,279.32
P06602,Electronics,Audio,674.34,859.14
P06603,Baby,Clothing,746.36,1416.57
P06604,Electronics,TV & Video,660.84,1295.37
P06605,Office,Supplies,639.89,1462.95
P06606,Beauty,Skincare,784.45,1497.09
P06607,Sports,Outdoor,269.63,368.44
P06608,Beauty,Fragrance,494.38,673.43
P06609,Home,Bath,296.74,532.48
P06610,Electronics,TV & Video,287.35,576.37
P06611,Home,Furniture,709.9,1283.04
P06612,Electronics,Smart Home,884.07,1219.99
P06613,Baby,Feeding,387.05,827.52
P06614,Home,Furniture,803.72,1162.9
P06615,Clothing,Men,863.88,1320.81
P06616,Clothing,Shoes,450.16,1007.13
P06617,Sports,Outdoor,182.29,342.62
P06618,Office,Supplies,849.93,1137.29
P06619,Home,Bath,191.91,265.52
P06620,Electronics,Computers,177.24,470.49
P06621,Office,Furniture,432.92,564.68
P06622,Beauty,Personal Care,2.43,3.88
P06623,Electronics,Phones,183.2,408.92
P06624,Baby,Gear,463.19,1144.99
P06625,Electronics,TV & Video,397.61,971.89
P06626,Home,Decor,709.97,1041.29
P06627,Baby,Diapers,338.32,688.37
P06628,Clothing,Men,591.05,1080.18
P06629,Toys,Kids Toys,530.85,1031.74
P06630,Beauty,Skincare,570.15,753.47
P06631,Electronics,TV & Video,495.56,947.57
P06632,Home,Bedding,132.97,225.1
P06633,Sports,Team Sports,57.56,157.32
P06634,Toys,Collectibles,839.17,1085.26
P06635,Sports,Team Sports,654.32,1060.64
P06636,Clothing,Athleisure,477.0,1219.59
P06637,Baby,Clothing,151.82,261.97
P06638,Grocery,Frozen,583.37,817.12
P06639,Grocery,Snacks,638.61,1099.04
P06640,Clothing,Kids,17.37,39.29
P06641,Electronics,Computers,51.96,89.58
P06642,Baby,Clothing,602.66,787.82
P06643,Toys,Collectibles,775.57,1237.58
P06644,Home,Decor,619.18,1079.21
P06645,Sports,Outdoor,659.44,851.77
P06646,Clothing,Men,303.47,638.02
P06647,Toys,Board Games,897.28,1303.41
P06648,Clothing,Men,341.78,468.35
P06649,Grocery,Frozen,353.07,733.22
P06650,Electronics,Gaming,1093.59,1376.36
P06651,Office,Supplies,817.16,1305.21
P06652,Baby,Clothing,264.4,673.53
P06653,Electronics,Computers,507.86,1292.3
P06654,Electronics,Audio,537.16,1397.64
P06655,Home,Storage,619.62,1195.17
P06656,Office,Accessories,570.04,947.86
P06657,Grocery,Snacks,328.86,920.98
P06658,Sports,Team Sports,235.58,447.79
P06659,Beauty,Makeup,748.43,1302.55
P06660,Clothing,Women,773.0,1121.69
P06661,Baby,Clothing,170.25,397.32
P06662,Electronics,Phones,306.89,441.04
P06663,Electronics,TV & Video,279.15,434.68
P06664,Office,Supplies,816.54,1234.17
P06665,Office,Electronics,42.24,76.19
P06666,Grocery,Frozen,474.59,1298.44
P06667,Beauty,Skincare,600.61,1389.64
P06668,Clothing,Men,753.33,1226.99
P06669,Sports,Outdoor,555.07,1378.79
P06670,Clothing,Shoes,747.9,986.76
P06671,Grocery,Beverages,477.6,654.25
P06672,Toys,Board Games,278.53,551.36
P06673,Sports,Fitness,697.85,1384.85
P06674,Toys,STEM Toys,698.35,1129.71
P06675,Office,Supplies,692.33,1105.58
P06676,Baby,Diapers,370.16,897.33
P06677,Clothing,Athleisure,270.62,650.41
P06678,Home,Decor,575.99,863.81
P06679,Grocery,Beverages,889.09,1312.69
P06680,Electronics,TV & Video,369.3,643.41
P06681,Home,Kitchen,24.72,42.06
P06682,Beauty,Personal Care,610.43,1443.74
