order_id,customer_id,order_date,sales_channel,order_status
O0045221,C03813,2023-10-07,Online,Completed
O0045222,C08440,2022-10-21,Pickup,Completed
O0045223,C09342,2020-03-04,Pickup,Completed
O0045224,C00751,2022-09-30,Online,Completed
O0045225,C01178,2021-07-03,Online,Completed
O0045226,C03487,2022-10-24,Store,Completed
O0045227,C04237,2020-04-26,Online,Completed
O0045228,C08952,2022-03-06,Pickup,Completed
O0045229,C04150,2023-09-07,Online,Completed
O0045230,C03173,2024-12-11,Online,Completed
O0045231,C03318,2022-02-06,Store,Returned
O0045232,C03433,2020-10-18,Store,Completed
O0045233,C01659,2021-08-19,Pickup,Completed
O0045234,C02373,2020-10-03,Store,Completed
O0045235,C02211,2024-10-06,Online,Completed
O0045236,C06340,2022-02-05,Online,Completed
O0045237,C05778,2022-12-10,Delivery,Completed
O0045238,C04708,2021-10-04,Online,Completed
O0045239,C01354,2024-12-05,Store,Completed
O0045240,C00211,2021-12-29,Delivery,Completed
O0045241,C04128,2022-07-10,Online,Completed
O0045242,C03684,2022-01-19,Store,Completed
O0045243,C05131,2022-10-07,Online,Completed
O0045244,C03372,2022-10-07,Online,Completed
O0045245,C05267,2020-10-15,Store,Completed
O0045246,C09758,2022-09-05,Online,Completed
O0045247,C09659,2020-12-25,Store,Returned
O0045248,C04299,2023-11-21,Online,Completed
O0045249,C04980,2023-11-24,Store,Completed
O0045250,C06289,2022-12-10,Online,Completed
O0045251,C01806,2022-12-24,Online,Completed
O0045252,C03356,2024-06-15,Delivery,Completed
O0045253,C06501,2024-02-07,Online,Completed
O0045254,C05758,2021-11-08,Online,Completed
O0045255,C09115,2021-07-21,Store,Returned
O0045256,C01509,2022-10-07,Online,Completed
O0045257,C01368,2021-08-05,Online,Completed
O0045258,C09968,2020-12-12,Online,Completed
O0045259,C03394,2023-02-10,Store,Completed
O0045260,C04739,2023-10-27,Online,Completed
O0045261,C06445,2020-09-29,Store,Cancelled
O0045262,C04677,2022-02-03,Store,Completed
O0045263,C05642,2023-05-19,Pickup,Completed
O0045264,C09329,2020-04-05,Pickup,Completed
O0045265,C00193,2021-01-26,Online,Completed
O0045266,C01999,2020-03-28,Online,Completed
O0045267,C03297,2022-04-15,Delivery,Returned
O0045268,C03904,2021-11-18,Online,Completed
O0045269,C06831,2023-01-17,Delivery,Completed
O0045270,C03923,2021-11-27,Store,Completed
O0045271,C07540,2023-11-26,Online,Completed
O0045272,C08728,2020-08-13,Online,Completed
O0045273,C00478,2022-02-20,Online,Returned
O0045274,C01486,2024-05-13,Online,Completed
O0045275,C01984,2021-08-18,Pickup,Completed
O0045276,C01141,2024-01-06,Online,Returned
O0045277,C01342,2021-04-10,Online,Returned
O0045278,C05534,2022-07-22,Online,Completed
O0045279,C02584,2021-03-13,Store,Completed
O0045280,C08747,2023-04-16,Online,Completed
O0045281,C09021,2024-09-07,Online,Completed
O0045282,C00631,2023-03-16,Delivery,Completed
O0045283,C07190,2021-06-19,Online,Returned
O0045284,C08817,2024-10-27,Online,Completed
O0045285,C08589,2022-10-10,Online,Completed
O0045286,C08806,2021-12-09,Online,Cancelled
O0045287,C02955,2020-10-23,Pickup,Completed
O0045288,C05260,2020-10-31,Pickup,Completed
O0045289,C00734,2023-04-22,Online,Completed
O0045290,C02226,2021-11-29,Delivery,Completed
O0045291,C06526,2021-03-14,Pickup,Completed
O0045292,C00798,2021-11-15,Online,Completed
O0045293,C02612,2024-12-15,Store,Completed
O0045294,C09345,2022-10-31,Online,Completed
O0045295,C05789,2020-05-07,Online,Completed
O0045296,C05247,2021-06-25,Online,Completed
O0045297,C01908,2022-11-10,Store,Completed
O0045298,C09559,2023-03-04,Pickup,Returned
O0045299,C00126,2020-07-12,Store,Completed
O0045300,C00852,2020-12-28,Online,Completed
O0045301,C01635,2022-07-11,Online,Completed
O0045302,C00291,2022-11-01,Online,Cancelled
O0045303,C05565,2020-04-19,Online,Completed
O0045304,C00147,2023-06-29,Online,Completed
O0045305,C03324,2022-10-03,Pickup,Completed
O0045306,C06879,2021-08-04,Store,Completed
O0045307,C02968,2024-12-03,Online,Completed
O0045308,C06077,2020-01-27,Online,Returned
O0045309,C07308,2024-10-03,Online,Completed
O0045310,C09678,2020-12-03,Store,Completed
O0045311,C07357,2024-04-26,Online,Completed
O0045312,C07729,2021-05-21,Online,Completed
O0045313,C05821,2024-01-18,Online,Completed
O0045314,C02273,2022-11-20,Store,Completed
O0045315,C05194,2023-11-25,Online,Completed
O0045316,C03575,2024-11-07,Store,Completed
O0045317,C01609,2022-08-01,Pickup,Cancelled
O0045318,C07145,2023-12-22,Online,Completed
O0045319,C05458,2022-08-31,Online,Completed
O0045320,C09342,2023-04-16,Online,Completed
O0045321,C05336,2022-11-25,Store,Completed
O0045322,C01074,2024-09-29,Online,Completed
O0045323,C06987,2020-11-13,Store,Completed
O0045324,C04839,2021-12-29,Pickup,Completed
O0045325,C00605,2021-11-13,Online,Completed
O0045326,C09209,2024-10-17,Online,Completed
O0045327,C02235,2022-03-04,Online,Completed
O0045328,C04751,2022-11-24,Online,Cancelled
O0045329,C00427,2020-12-09,Online,Completed
O0045330,C03327,2024-08-28,Store,Completed
O0045331,C04658,2022-07-11,Delivery,Completed
O0045332,C02574,2020-11-19,Online,Returned
O0045333,C08701,2024-03-17,Pickup,Completed
O0045334,C00932,2023-10-09,Delivery,Completed
O0045335,C03140,2021-04-14,Delivery,Completed
O0045336,C05908,2023-02-12,Store,Completed
O0045337,C07607,2022-11-20,Online,Completed
O0045338,C01720,2024-09-19,Online,Completed
O0045339,C00337,2023-05-24,Store,Completed
O0045340,C07523,2022-11-24,Pickup,Completed
O0045341,C05204,2020-08-08,Online,Returned
O0045342,C05260,2020-12-31,Store,Completed
O0045343,C06118,2022-10-22,Store,Completed
O0045344,C09565,2024-07-02,Pickup,Completed
O0045345,C06503,2021-08-12,Online,Completed
O0045346,C07432,2020-04-19,Online,Completed
O0045347,C09220,2024-10-07,Online,Cancelled
O0045348,C07051,2021-08-01,Online,Returned
O0045349,C08679,2024-02-24,Delivery,Cancelled
O0045350,C06030,2020-12-21,Store,Completed
O0045351,C01190,2020-01-23,Store,Completed
O0045352,C07766,2021-11-14,Online,Completed
O0045353,C08704,2024-07-08,Online,Completed
O0045354,C09151,2022-07-05,Online,Completed
O0045355,C02860,2023-01-05,Store,Completed
O0045356,C09076,2024-06-19,Store,Completed
O0045357,C02158,2020-04-15,Online,Completed
O0045358,C05062,2024-11-09,Online,Completed
O0045359,C04938,2021-11-21,Online,Completed
O0045360,C06732,2023-05-09,Online,Completed
O0045361,C02833,2023-07-22,Online,Completed
O0045362,C05198,2020-04-19,Pickup,Completed
O0045363,C00744,2022-11-30,Store,Completed
O0045364,C06563,2023-10-25,Online,Completed
O0045365,C04604,2022-05-08,Pickup,Completed
O0045366,C03820,2022-02-16,Online,Completed
O0045367,C04582,2021-04-20,Online,Completed
O0045368,C03301,2020-03-23,Online,Completed
O0045369,C05276,2021-11-16,Online,Completed
O0045370,C00822,2024-12-26,Online,Completed
O0045371,C01961,2022-08-24,Store,Completed
O0045372,C02962,2021-12-04,Store,Completed
O0045373,C00234,2020-01-25,Online,Completed
O0045374,C04070,2024-12-03,Online,Completed
O0045375,C00319,2024-01-09,Store,Completed
O0045376,C09045,2023-12-02,Online,Completed
O0045377,C09025,2022-12-23,Delivery,Completed
O0045378,C09288,2021-04-08,Delivery,Completed
O0045379,C01786,2023-03-11,Delivery,Completed
O0045380,C09941,2024-11-18,Delivery,Completed
O0045381,C09668,2023-09-19,Online,Completed
O0045382,C06434,2023-09-19,Online,Completed
O0045383,C05931,2024-10-31,Pickup,Completed
O0045384,C02721,2024-03-24,Online,Completed
O0045385,C06362,2022-03-18,Store,Completed
O0045386,C02155,2021-06-14,Delivery,Completed
O0045387,C09455,2021-01-26,Online,Completed
O0045388,C08870,2024-09-29,Store,Returned
O0045389,C04239,2020-06-17,Online,Completed
O0045390,C03359,2020-08-05,Online,Completed
O0045391,C04941,2022-04-03,Online,Completed
O0045392,C04038,2020-02-06,Online,Cancelled
O0045393,C07682,2020-01-12,Store,Completed
O0045394,C07666,2022-03-19,Store,Completed
O0045395,C07410,2024-12-22,Online,Completed
O0045396,C08743,2020-09-01,Pickup,Completed
O0045397,C09198,2024-06-30,Delivery,Completed
O0045398,C06198,2021-12-31,Online,Completed
O0045399,C07525,2023-11-24,Online,Completed
O0045400,C08024,2021-05-22,Store,Completed
O0045401,C03282,2021-01-10,Delivery,Completed
O0045402,C09517,2024-04-21,Online,Completed
O0045403,C09894,2020-07-15,Online,Completed
O0045404,C09920,2020-04-16,Store,Completed
O0045405,C01314,2024-06-11,Pickup,Completed
O0045406,C05059,2023-08-25,Delivery,Completed
O0045407,C05521,2021-12-24,Store,Completed
O0045408,C04721,2020-01-21,Online,Completed
O0045409,C08251,2024-05-17,Store,Completed
O0045410,C04694,2023-05-31,Online,Completed
O0045411,C09460,2024-11-12,Store,Completed
O0045412,C02677,2022-11-26,Store,Completed
O0045413,C08767,2024-12-17,Online,Completed
O0045414,C07999,2020-12-19,Store,Cancelled
O0045415,C05748,2022-04-11,Online,Completed
O0045416,C08435,2021-03-12,Store,Completed
O0045417,C01386,2021-08-04,Pickup,Completed
O0045418,C01410,2021-07-05,Online,Completed
O0045419,C03465,2023-06-02,Online,Completed
O0045420,C02029,2024-09-07,Online,Completed
O0045421,C05206,2022-05-16,Online,Completed
O0045422,C08553,2021-10-31,Pickup,Completed
O0045423,C06800,2024-03-05,Store,Completed
O0045424,C05517,2022-12-22,Online,Completed
O0045425,C08217,2022-05-30,Store,Completed
O0045426,C02892,2022-12-26,Online,Completed
O0045427,C00416,2021-09-11,Delivery,Completed
O0045428,C02048,2020-11-03,Online,Returned
O0045429,C02217,2024-11-02,Online,Completed
O0045430,C04762,2022-11-24,Online,Completed
O0045431,C05118,2024-03-01,Online,Completed
O0045432,C08013,2020-11-07,Pickup,Completed
O0045433,C09815,2020-12-26,Online,Completed
O0045434,C06766,2021-12-25,Online,Completed
O0045435,C06028,2020-11-15,Store,Completed
O0045436,C09788,2022-10-16,Online,Completed
O0045437,C02769,2023-05-17,Online,Completed
O0045438,C07877,2022-01-28,Online,Completed
O0045439,C08342,2024-12-28,Store,Completed
O0045440,C07502,2023-11-27,Online,Completed
O0045441,C02529,2021-03-29,Pickup,Completed
O0045442,C07882,2020-10-06,Online,Completed
O0045443,C08413,2024-05-11,Online,Completed
O0045444,C01433,2024-10-29,Online,Completed
O0045445,C00422,2024-11-03,Store,Completed
O0045446,C09469,2023-12-23,Online,Completed
O0045447,C07923,2023-06-03,Online,Completed
O0045448,C07724,2024-08-26,Store,Completed
O0045449,C04661,2021-11-26,Online,Completed
O0045450,C09976,2022-03-20,Online,Completed
O0045451,C09412,2023-12-15,Online,Completed
O0045452,C08897,2024-06-05,Store,Completed
O0045453,C07672,2024-07-29,Online,Completed
O0045454,C04431,2024-08-11,Online,Completed
O0045455,C04549,2023-08-06,Online,Completed
O0045456,C09169,2023-11-15,Store,Completed
O0045457,C07770,2024-12-12,Store,Completed
O0045458,C02304,2024-11-26,Pickup,Completed
O0045459,C00615,2023-11-25,Online,Completed
O0045460,C03591,2021-06-06,Store,Completed
O0045461,C02405,2024-12-03,Online,Completed
O0045462,C09955,2022-02-17,Online,Completed
O0045463,C07206,2023-04-22,Online,Cancelled
O0045464,C01899,2022-11-16,Online,Completed
O0045465,C01719,2020-04-04,Store,Completed
O0045466,C09573,2020-12-24,Online,Returned
O0045467,C01570,2023-10-04,Online,Completed
O0045468,C00047,2022-10-13,Store,Completed
O0045469,C03376,2021-11-22,Store,Completed
O0045470,C00423,2022-06-16,Online,Completed
O0045471,C03392,2024-11-16,Online,Completed
O0045472,C06367,2022-10-15,Online,Completed
O0045473,C05933,2023-09-13,Store,Cancelled
O0045474,C07320,2020-08-19,Pickup,Completed
O0045475,C02019,2023-11-26,Delivery,Cancelled
O0045476,C09462,2024-10-13,Online,Completed
O0045477,C09107,2022-09-13,Delivery,Returned
O0045478,C06127,2024-11-30,Delivery,Completed
O0045479,C01621,2021-12-30,Online,Completed
O0045480,C09484,2022-03-13,Pickup,Completed
O0045481,C01199,2022-06-12,Store,Completed
O0045482,C09132,2023-11-24,Store,Completed
O0045483,C09402,2022-03-02,Online,Cancelled
O0045484,C07700,2020-09-26,Pickup,Completed
O0045485,C01644,2020-11-23,Online,Completed
O0045486,C09641,2023-12-19,Delivery,Completed
O0045487,C03566,2022-06-14,Pickup,Completed
O0045488,C05189,2023-04-21,Store,Completed
O0045489,C06193,2021-09-11,Store,Completed
O0045490,C01300,2021-08-31,Online,Completed
O0045491,C06798,2022-09-21,Online,Returned
O0045492,C05105,2024-11-13,Online,Completed
O0045493,C05008,2022-08-10,Pickup,Completed
O0045494,C01995,2020-09-01,Online,Completed
O0045495,C03646,2024-11-02,Store,Completed
O0045496,C03554,2024-12-25,Online,Completed
O0045497,C00158,2020-06-26,Delivery,Completed
O0045498,C01202,2020-07-07,Online,Returned
O0045499,C04330,2021-03-28,Online,Completed
O0045500,C05642,2021-09-12,Delivery,Completed
O0045501,C08633,2020-09-01,Delivery,Completed
O0045502,C00530,2023-05-27,Online,Completed
O0045503,C04126,2020-12-22,Online,Completed
O0045504,C02788,2023-01-13,Online,Completed
O0045505,C08363,2022-05-25,Online,Completed
O0045506,C00827,2022-07-01,Store,Completed
O0045507,C06921,2022-10-16,Online,Completed
O0045508,C00853,2023-12-27,Store,Completed
O0045509,C07742,2024-09-24,Online,Completed
O0045510,C06177,2023-01-04,Online,Cancelled
O0045511,C08577,2024-12-30,Online,Completed
O0045512,C01661,2020-01-08,Store,Completed
O0045513,C02603,2022-11-27,Online,Completed
O0045514,C07375,2021-12-10,Delivery,Completed
O0045515,C09528,2021-10-16,Online,Completed
O0045516,C00355,2020-05-02,Online,Completed
O0045517,C07999,2023-11-21,Store,Completed
O0045518,C08468,2021-07-16,Online,Completed
O0045519,C02348,2023-08-30,Online,Completed
O0045520,C04670,2020-11-28,Store,Completed
O0045521,C01935,2023-03-20,Online,Completed
O0045522,C06982,2023-05-22,Online,Completed
O0045523,C04899,2021-11-29,Delivery,Completed
O0045524,C02307,2020-08-07,Store,Completed
O0045525,C00883,2024-10-16,Store,Completed
O0045526,C00756,2021-02-01,Store,Returned
O0045527,C08101,2023-07-08,Online,Completed
O0045528,C04199,2023-12-22,Pickup,Completed
O0045529,C01766,2023-12-19,Online,Completed
O0045530,C08647,2021-09-01,Delivery,Completed
O0045531,C03799,2023-10-04,Online,Completed
O0045532,C01088,2023-09-06,Store,Completed
O0045533,C02594,2021-12-17,Online,Completed
O0045534,C08594,2023-12-07,Store,Completed
O0045535,C03804,2022-04-05,Online,Completed
O0045536,C03811,2024-03-04,Online,Completed
O0045537,C02720,2023-10-08,Online,Completed
O0045538,C01845,2024-04-17,Delivery,Completed
O0045539,C09484,2021-04-03,Store,Completed
O0045540,C05728,2020-11-14,Online,Completed
O0045541,C08137,2020-01-30,Online,Completed
O0045542,C00634,2021-09-08,Online,Completed
O0045543,C08679,2020-11-21,Delivery,Completed
O0045544,C04544,2022-08-28,Store,Completed
O0045545,C05293,2022-12-22,Online,Completed
O0045546,C08245,2021-11-09,Online,Completed
O0045547,C03233,2020-04-05,Delivery,Completed
O0045548,C08235,2023-12-06,Online,Completed
O0045549,C07922,2023-07-31,Online,Completed
O0045550,C09987,2023-07-22,Store,Completed
O0045551,C09439,2024-02-02,Online,Completed
O0045552,C05009,2021-03-20,Online,Completed
O0045553,C00600,2023-03-10,Online,Completed
O0045554,C01634,2022-11-22,Online,Completed
O0045555,C03421,2023-09-25,Online,Completed
O0045556,C05182,2023-01-30,Online,Completed
O0045557,C05702,2020-01-01,Delivery,Completed
O0045558,C07705,2021-04-20,Online,Completed
O0045559,C03836,2022-10-25,Online,Completed
O0045560,C07334,2020-03-01,Delivery,Completed
O0045561,C08151,2024-03-14,Online,Completed
O0045562,C04431,2020-03-02,Online,Completed
O0045563,C05684,2023-09-29,Store,Cancelled
O0045564,C03422,2020-12-02,Online,Completed
O0045565,C08151,2023-02-09,Online,Cancelled
O0045566,C07052,2023-09-30,Store,Completed
O0045567,C04160,2022-03-11,Online,Completed
O0045568,C08927,2022-11-27,Online,Completed
O0045569,C08638,2021-03-03,Store,Completed
O0045570,C07568,2024-02-25,Store,Completed
O0045571,C06554,2023-03-19,Online,Returned
O0045572,C00802,2023-10-25,Store,Completed
O0045573,C03274,2023-11-03,Online,Completed
O0045574,C07603,2020-05-28,Online,Completed
O0045575,C01565,2023-12-28,Online,Cancelled
O0045576,C03116,2022-10-07,Store,Returned
O0045577,C06838,2024-11-13,Online,Completed
O0045578,C07548,2023-12-23,Online,Completed
O0045579,C02981,2023-11-12,Store,Completed
O0045580,C05903,2024-03-16,Delivery,Completed
O0045581,C02632,2024-11-18,Store,Completed
O0045582,C06632,2021-11-17,Online,Cancelled
O0045583,C09791,2024-11-22,Pickup,Completed
O0045584,C08439,2020-02-21,Pickup,Completed
O0045585,C08403,2020-11-15,Online,Completed
O0045586,C02937,2024-08-05,Online,Completed
O0045587,C01456,2020-06-05,Store,Returned
O0045588,C00811,2024-12-19,Store,Completed
O0045589,C05439,2024-12-04,Delivery,Completed
O0045590,C06321,2022-03-16,Online,Completed
O0045591,C09754,2020-02-21,Online,Cancelled
O0045592,C06909,2024-06-17,Pickup,Completed
O0045593,C03296,2022-05-15,Online,Completed
O0045594,C00367,2024-10-13,Store,Completed
O0045595,C01416,2020-12-13,Online,Completed
O0045596,C09940,2023-01-07,Online,Completed
O0045597,C03482,2021-10-16,Store,Completed
O0045598,C03857,2022-11-13,Online,Completed
O0045599,C08040,2022-12-07,Store,Completed
O0045600,C06909,2024-09-19,Store,Completed
O0045601,C07145,2021-09-28,Store,Completed
O0045602,C04209,2021-05-25,Online,Completed
O0045603,C03727,2021-08-14,Delivery,Completed
O0045604,C01083,2022-02-21,Store,Cancelled
O0045605,C06910,2023-12-31,Online,Completed
O0045606,C00571,2022-12-03,Store,Completed
O0045607,C00092,2021-12-02,Store,Completed
O0045608,C00024,2023-12-26,Online,Completed
O0045609,C08002,2024-01-28,Online,Completed
O0045610,C07781,2021-05-21,Online,Completed
O0045611,C05434,2024-12-13,Online,Completed
O0045612,C09326,2020-08-27,Online,Completed
O0045613,C01427,2024-05-30,Pickup,Completed
O0045614,C00752,2022-06-02,Online,Completed
O0045615,C07429,2020-02-16,Online,Completed
O0045616,C09134,2020-01-13,Delivery,Completed
O0045617,C00931,2023-07-03,Online,Completed
O0045618,C02100,2023-10-01,Pickup,Completed
O0045619,C09961,2020-08-15,Delivery,Completed
O0045620,C09184,2022-09-01,Store,Completed
O0045621,C02652,2022-12-11,Online,Completed
O0045622,C03506,2024-12-30,Online,Cancelled
O0045623,C01058,2022-07-26,Delivery,Completed
O0045624,C04482,2021-04-01,Pickup,Completed
O0045625,C03522,2024-05-26,Online,Completed
O0045626,C00484,2023-09-20,Delivery,Completed
O0045627,C06475,2022-11-07,Online,Completed
O0045628,C08018,2022-12-03,Online,Cancelled
O0045629,C09571,2021-12-01,Delivery,Completed
O0045630,C04218,2024-01-14,Online,Completed
O0045631,C08873,2021-11-04,Online,Completed
O0045632,C06905,2022-07-12,Pickup,Completed
O0045633,C00842,2021-12-01,Store,Completed
O0045634,C05539,2022-09-16,Online,Completed
O0045635,C09231,2021-12-23,Online,Completed
O0045636,C04357,2023-11-04,Store,Returned
O0045637,C04606,2024-12-07,Store,Completed
O0045638,C08727,2024-10-05,Online,Completed
O0045639,C09626,2020-12-03,Store,Completed
O0045640,C07835,2021-01-08,Online,Completed
O0045641,C08936,2021-01-06,Online,Completed
O0045642,C02388,2023-12-10,Online,Returned
O0045643,C08147,2024-08-31,Online,Completed
O0045644,C00311,2023-11-24,Online,Completed
O0045645,C04725,2022-09-07,Store,Completed
O0045646,C09370,2022-10-29,Online,Completed
O0045647,C01054,2023-11-08,Store,Completed
O0045648,C03141,2023-12-28,Online,Cancelled
O0045649,C06614,2023-07-02,Online,Completed
O0045650,C09775,2022-07-04,Online,Completed
O0045651,C07050,2023-10-21,Delivery,Completed
O0045652,C05763,2020-11-30,Pickup,Completed
